# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_50	cds	256089	256712	-	PKJKAM_04169	360.0	4.3e-126	1.0	0.892	0.884	UniRef:UniRef50_P0DMC9
contig_50	cds	256994	257788	-	PKJKAM_04170	492.0	2.1e-176	1.0	0.871	1.0	UniRef:UniRef50_P54702
contig_50	cds	257797	258066	-	PKJKAM_04171	129.0	7.6e-39	1.0	0.824	0.775	UniRef:UniRef50_P0AC07
contig_50	cds	258076	258813	-	PKJKAM_04172	451.0	2.8e-163	1.0	1.0	0.992	BlastRules:WP_001253410
contig_50	cds	258813	259190	-	PKJKAM_04173	197.0	1.3e-64	1.016	1.0	0.843	UniRef:UniRef50_P0A1L1
contig_50	cds	259190	259603	-	PKJKAM_04174	205.0	3.3e-67	1.139	1.0	0.699	UniRef:UniRef50_P15070
contig_50	cds	259600	260604	-	PKJKAM_04175	664.0	5.1e-242	1.0	0.874	1.0	UniRef:UniRef50_P06974
contig_50	cds	260609	261076	-	PKJKAM_04176	149.0	2.8e-44	1.026	0.841	0.528	UniRef:UniRef50_A1JSW4
contig_50	cds	261181	262404	-	PKJKAM_04177	-	-	-	-	-	-
contig_50	cds	262401	262844	-	PKJKAM_04178	246.0	2.0e-83	0.993	0.973	0.877	UniRef:UniRef50_P52613
contig_50	cds	262866	264236	-	PKJKAM_04179	706.0	5.1e-256	1.0	1.132	0.822	UniRef:UniRef50_A0A484X499
contig_50	cds	264236	264943	-	PKJKAM_04180	-	-	-	-	-	-
contig_50	cds	264936	265931	-	PKJKAM_04181	502.0	8.3e-178	1.154	1.0	0.733	UniRef:UniRef50_Q7VYE6
contig_50	cds	265924	267606	-	PKJKAM_04182	687.0	9.3e-244	1.014	0.936	0.655	UniRef:UniRef50_P15928
contig_50	cds	267823	268137	+	PKJKAM_04183	119.0	3.3e-34	1.0	0.889	0.635	UniRef:UniRef50_A0A0U5GMW4
contig_50	cds	268257	268610	-	PKJKAM_04184	205.0	4.2e-68	1.0	1.0	0.880	UniRef:UniRef50_A0A3J4QLJ1
contig_50	cds	268908	269141	-	PKJKAM_04185	101.0	3.0e-28	1.0	0.928	0.597	UniRef:UniRef50_A0A066RAR0
contig_50	cds	269138	270343	-	PKJKAM_04186	551.0	1.5e-194	0.973	0.809	0.669	UniRef:UniRef50_A3N3R5
contig_50	cds	270529	270942	+	PKJKAM_04187	194.0	4.7e-63	0.964	0.964	0.697	UniRef:UniRef50_A0A7T0E0F8
contig_50	cds	270982	272466	-	PKJKAM_04188	852.0	3.9e-310	1.0	0.832	0.798	UniRef:UniRef50_P26612
contig_50	cds	272538	272906	-	PKJKAM_04189	-	-	-	-	-	-
contig_50	cds	272906	273313	-	PKJKAM_04190	238.0	1.8e-80	0.948	0.815	0.992	UniRef:UniRef50_P26609
contig_50	cds	273328	274731	-	PKJKAM_04191	-	-	-	-	-	-
contig_50	cds	274988	276487	+	PKJKAM_04192	454.0	8.6e-155	0.990	1.006	0.603	UniRef:UniRef50_I0LF45
contig_50	cds	276566	277771	+	PKJKAM_04193	786.0	8.7e-291	1.0	1.0	0.985	BlastRules:WP_000659236
contig_50	cds	277968	278687	+	PKJKAM_04194	390.0	1.0e-136	1.0	0.805	0.866	UniRef:UniRef50_P0AEM6
contig_50	cds	278746	279297	+	PKJKAM_04195	244.0	7.2e-81	1.0	0.832	0.650	UniRef:UniRef50_P52627
contig_50	cds	279444	280244	+	PKJKAM_04196	486.0	1.5e-174	1.0	0.974	0.944	UniRef:UniRef50_N2IXY8
contig_50	cds	280398	281384	+	PKJKAM_04197	421.0	1.0e-146	0.997	0.991	0.639	UniRef:UniRef50_A0AAP1MTS7
contig_50	cds	281405	282073	+	PKJKAM_04198	346.0	4.5e-120	0.991	0.846	0.818	UniRef:UniRef50_P0AFT2
contig_50	cds	282070	282822	+	PKJKAM_04199	372.0	6.7e-130	0.992	0.980	0.774	UniRef:UniRef50_A0A0E1NIK3
contig_50	cds	283054	283776	+	PKJKAM_04200	340.0	3.6e-117	1.0	0.854	0.671	UniRef:UniRef50_P07026
contig_50	cds	283843	284067	-	PKJKAM_04201	120.0	8.9e-36	1.122	1.0	0.807	UniRef:UniRef50_A0A1C4GES6
contig_50	cds	284531	285187	+	PKJKAM_04202	359.0	3.5e-125	0.995	0.807	0.862	UniRef:UniRef50_P0AED5
contig_50	cds	285461	287014	+	PKJKAM_04203	899.0	0.0	0.948	1.0	0.927	UniRef:UniRef50_A0A2X4TNL3
contig_50	cds	287071	287619	+	PKJKAM_04204	197.0	6.5e-63	0.978	0.932	0.528	UniRef:UniRef50_Q492P7
contig_50	tRNA	287771	287846	+	PKJKAM_04205	88.4	-	-	-	-	-
contig_50	tRNA	287899	287972	+	PKJKAM_04206	63.0	-	-	-	-	-
contig_50	tRNA	287984	288070	+	PKJKAM_04207	71.7	-	-	-	-	-
contig_50	cds	288367	288651	+	PKJKAM_04208	-	-	-	-	-	-
contig_50	cds	288871	290304	+	PKJKAM_04209	534.0	1.7e-186	0.983	0.957	0.531	UniRef:UniRef50_A9MMN8
contig_50	cds	290517	290843	+	PKJKAM_04210	202.0	7.0e-67	1.194	1.0	0.829	UniRef:UniRef50_A0A0H3NMH7
contig_50	ncRNA	290852	291029	-	PKJKAM_04211	218.6	4.6e-33	-	-	-	RFAM:RF02078
contig_50	cds	291082	291747	+	PKJKAM_04212	382.0	1.1e-134	0.991	0.909	0.822	UniRef:UniRef50_P0AD05
contig_50	cds	291822	293090	-	PKJKAM_04213	-	-	-	-	-	-
contig_50	cds	293260	293499	+	PKJKAM_04214	114.0	1.7e-33	1.0	1.274	0.785	UniRef:UniRef50_A0A3V2NXD6
contig_50	cds	293545	294042	-	PKJKAM_04215	208.0	1.5e-67	0.976	0.880	0.615	UniRef:UniRef50_A0A0F5F309
contig_50	cds	294282	294617	-	PKJKAM_04216	116.0	3.6e-33	0.811	0.849	0.622	UniRef:UniRef50_A0A377B9F3
contig_50	cds	294873	295283	+	PKJKAM_04217	-	-	-	-	-	-
contig_50	cds	295685	296188	-	PKJKAM_04218	283.0	3.5e-97	1.0	0.903	0.850	UniRef:UniRef50_P0A9A2
contig_50	cds	296739	297296	+	PKJKAM_04219	216.0	2.0e-70	0.973	0.933	0.622	UniRef:UniRef50_A0A6G6H7R4
contig_50	cds	297714	298616	+	PKJKAM_04220	575.0	1.0e-208	1.003	1.0	0.963	UniRef:UniRef50_P31678
contig_50	cds	298591	300012	+	PKJKAM_04221	684.0	1.4e-247	0.801	1.0	0.887	UniRef:UniRef50_B2TXE2
contig_50	cds	300030	300458	-	PKJKAM_04222	200.0	3.4e-65	0.993	0.928	0.688	UniRef:UniRef50_A0A285B5Z7
contig_50	cds	301254	301595	+	PKJKAM_04223	189.0	6.3e-62	1.009	0.891	0.877	UniRef:UniRef50_Q8XCE8
contig_50	cds	301598	302176	+	PKJKAM_04224	226.0	4.9e-74	0.875	0.804	0.607	UniRef:UniRef50_J7TP89
contig_50	cds	302301	303188	+	PKJKAM_04225	423.0	6.7e-148	0.993	0.840	0.741	UniRef:UniRef50_A0AA95GI55
contig_50	cds	303185	304114	+	PKJKAM_04226	300.0	5.0e-99	0.929	0.832	0.557	UniRef:UniRef50_A0A840GDT5
contig_50	cds	304119	306134	+	PKJKAM_04227	991.0	0.0	0.809	1.0	0.987	UniRef:UniRef50_A0A379S194
contig_50	cds	306155	306658	+	PKJKAM_04228	166.0	3.1e-51	0.862	0.823	0.590	UniRef:UniRef50_Q8EF65
contig_50	cds	306895	308556	+	PKJKAM_04229	868.0	6.1e-315	1.0	0.878	0.989	UniRef:UniRef50_P02941
contig_50	cds	308710	309576	+	PKJKAM_04230	548.0	4.8e-197	1.0	0.804	0.951	UniRef:UniRef50_P07364
contig_50	cds	309573	310622	+	PKJKAM_04231	639.0	2.5e-234	1.0	1.0	0.951	BlastRules:WP_000036361
contig_50	cds	310640	311029	+	PKJKAM_04232	231.0	2.4e-80	1.0	1.0	0.907	VFDB:VFG043206
contig_50	cds	311037	311684	+	PKJKAM_04233	308.0	2.3e-106	1.0	1.208	0.795	UniRef:UniRef50_A0A2X1K8E4
contig_50	cds	311878	313029	+	PKJKAM_04234	417.0	1.1e-143	0.992	1.0	0.568	UniRef:UniRef50_A0AA94H4W7
contig_50	cds	313022	315100	+	PKJKAM_04235	1112.0	0.0	1.105	1.0	0.795	UniRef:UniRef50_Q89AN5
contig_50	cds	315100	315492	+	PKJKAM_04236	268.0	6.0e-95	1.0	1.0	1.0	BlastRules:WP_001233619
contig_50	cds	315729	316868	+	PKJKAM_04237	509.0	9.1e-180	1.0	0.997	0.628	UniRef:UniRef50_A0A2N5AJB8
contig_50	cds	316937	318793	-	PKJKAM_04238	1253.0	0.0	1.0	0.992	0.997	BlastRules:WP_000142877
contig_50	cds	318982	320715	-	PKJKAM_04239	931.0	0.0	0.997	0.890	0.823	UniRef:UniRef50_P11875
contig_50	cds	320952	321521	+	PKJKAM_04240	333.0	2.2e-116	0.995	0.989	0.835	UniRef:UniRef50_A0A389MAY5
contig_50	cds	321541	322287	+	PKJKAM_04241	330.0	1.0e-113	0.802	0.869	0.834	UniRef:UniRef50_A0A2X3KED2
contig_50	ncRNA	322059	322366	+	PKJKAM_04242	209.9	3.2e-30	-	-	-	RFAM:RF02654
contig_50	cds	322523	323494	-	PKJKAM_04243	595.0	1.4e-214	1.0	0.818	0.861	UniRef:UniRef50_B8F571
contig_50	cds	323491	324234	-	PKJKAM_04244	339.0	3.4e-116	0.996	0.826	0.671	UniRef:UniRef50_A0KWL3
contig_50	cds	324275	324670	-	PKJKAM_04245	182.0	1.0e-58	0.977	0.921	0.695	UniRef:UniRef50_D2C0Y7
contig_50	cds	324723	325541	-	PKJKAM_04246	333.0	1.6e-113	0.989	0.879	0.584	UniRef:UniRef50_A0AAJ1D0V7
contig_50	cds	325538	326104	-	PKJKAM_04247	305.0	2.7e-105	0.915	0.823	0.855	UniRef:UniRef50_P0ADI7
contig_50	cds	326429	328201	+	PKJKAM_04248	884.0	0.0	1.0	0.881	0.741	UniRef:UniRef50_Q15RN2
contig_50	cds	328304	328756	+	PKJKAM_04249	169.0	1.4e-52	0.960	0.828	0.569	UniRef:UniRef50_P44635
contig_50	cds	328786	329526	+	PKJKAM_04250	397.0	4.9e-139	1.289	1.0	0.688	UniRef:UniRef50_P0A8A0
contig_50	cds	329563	330084	+	PKJKAM_04251	291.0	8.9e-100	1.0	0.832	0.861	UniRef:UniRef50_P0A814
contig_50	cds	330115	331611	+	PKJKAM_04252	-	-	-	-	-	-
contig_50	cds	331711	332307	-	PKJKAM_04253	313.0	3.6e-108	0.934	0.845	0.789	UniRef:UniRef50_P24238
contig_50	cds	332516	333208	+	PKJKAM_04254	408.0	3.2e-144	1.0	0.868	0.883	UniRef:UniRef50_V1GTL3
contig_50	cds	333568	334179	+	PKJKAM_04255	355.0	3.4e-124	1.005	0.883	0.897	UniRef:UniRef50_P0A809
contig_50	cds	334188	335198	+	PKJKAM_04256	412.0	2.3e-142	0.929	0.823	0.641	UniRef:UniRef50_E8LJM4
contig_50	cds	335277	336062	-	PKJKAM_04257	265.0	7.7e-87	0.989	0.838	0.589	UniRef:UniRef50_P39832
contig_50	cds	336059	336814	-	PKJKAM_04258	323.0	2.1e-110	0.869	0.829	0.739	UniRef:UniRef50_Q89AJ0
contig_50	cds	336836	337837	+	PKJKAM_04259	449.0	1.8e-158	0.826	1.007	0.836	UniRef:UniRef50_A0A655EJW8
contig_50	cds	337853	339172	+	PKJKAM_04260	-	-	-	-	-	-
contig_50	cds	339289	340260	+	PKJKAM_04261	528.0	4.0e-190	0.854	1.0	0.906	UniRef:UniRef50_A0A379GIK2
contig_50	cds	340333	341775	-	PKJKAM_04262	550.0	1.5e-192	1.008	0.992	0.583	UniRef:UniRef50_A0A0E3Y6M9
contig_50	cds	341899	342768	-	PKJKAM_04263	280.0	2.6e-92	0.962	0.972	0.514	UniRef:UniRef50_Q8EE97
contig_50	cds	343110	344585	+	PKJKAM_04264	961.0	0.0	1.0	0.841	0.957	UniRef:UniRef50_P0AC53
contig_50	cds	344820	346631	+	PKJKAM_04265	936.0	0.0	0.811	0.998	0.949	UniRef:UniRef50_A0A376W7S0
contig_50	cds	346669	347310	+	PKJKAM_04266	397.0	5.3e-143	0.995	0.995	0.967	BlastRules:WP_000800512
contig_50	cds	347410	348588	-	PKJKAM_04267	432.0	3.6e-149	1.005	0.983	0.609	UniRef:UniRef50_B8GRA4
contig_50	cds	348719	349009	+	PKJKAM_04268	-	-	-	-	-	-
contig_50	cds	349077	349430	+	PKJKAM_04269	224.0	1.5e-75	1.0	0.900	0.983	UniRef:UniRef50_Q8ZNW7
contig_50	cds	349524	350183	+	PKJKAM_04270	295.0	1.8e-100	1.041	0.987	0.684	UniRef:UniRef50_P33218
contig_50	cds	350397	352448	+	PKJKAM_04271	1008.0	0.0	0.997	0.914	0.690	UniRef:UniRef50_P24555
contig_50	cds	352485	353183	-	PKJKAM_04272	483.0	5.3e-174	1.0	0.932	1.0	UniRef:UniRef50_A0A380SI36
contig_50	cds	353207	353863	-	PKJKAM_04273	424.0	3.9e-151	1.170	1.0	0.847	UniRef:UniRef50_P76280
contig_50	cds	353971	354201	-	PKJKAM_04274	99.0	4.7e-27	1.0	0.800	0.684	UniRef:UniRef50_A0A1V2BHY2
contig_50	cds	354339	354713	+	PKJKAM_04275	139.0	5.8e-42	0.968	0.952	0.608	UniRef:UniRef50_P0AA57
contig_50	cds	354714	355589	+	PKJKAM_04276	380.0	6.5e-132	0.997	0.983	0.655	UniRef:UniRef50_P76278
contig_50	cds	355606	355959	+	PKJKAM_04277	184.0	8.4e-60	0.957	0.842	0.839	UniRef:UniRef50_P64506
contig_50	ncRNA	356062	356206	-	PKJKAM_04278	179.2	1.9e-27	-	-	-	RFAM:RF00101
contig_50	ncRNA	356103	356202	+	PKJKAM_04279	116.2	9.9e-19	-	-	-	RFAM:RF00111
contig_50	cds	356220	356348	+	PKJKAM_04280	-	-	-	-	-	-
contig_50	cds	356333	356602	-	PKJKAM_04281	-	-	-	-	-	-
contig_50	cds	356617	357228	-	PKJKAM_04282	384.0	4.4e-136	0.975	0.985	0.985	UniRef:UniRef50_A0A1X8WC87
contig_50	cds	357246	357800	-	PKJKAM_04283	335.0	8.1e-117	0.984	0.834	0.972	UniRef:UniRef50_A0A7D8ITU5
contig_50	cds	357931	358161	+	PKJKAM_04284	-	-	-	-	-	-
contig_50	cds	358215	358748	+	PKJKAM_04285	223.0	4.8e-73	0.932	0.825	0.745	UniRef:UniRef50_O64363
contig_50	cds	359005	359172	-	PKJKAM_04286	110.0	1.4e-32	0.964	0.883	1.0	UniRef:UniRef50_Q8ZNX9
contig_50	cds	359483	359974	+	PKJKAM_04287	151.0	3.5e-45	0.902	0.821	0.571	UniRef:UniRef50_A0A2A7U795
contig_50	cds	359961	360140	+	PKJKAM_04288	117.0	2.9e-35	1.0	1.0	0.966	UniRef:UniRef50_A0A1X8WCZ4
contig_50	cds	360527	362131	+	PKJKAM_04289	-	-	-	-	-	-
contig_50	cds	362344	362580	+	PKJKAM_04290	-	-	-	-	-	-
contig_50	cds	363702	363968	+	PKJKAM_04291	170.0	4.3e-55	1.0	0.957	0.955	UniRef:UniRef50_A0A4Z0PHC0
contig_50	cds	364150	364272	+	PKJKAM_04292	-	-	-	-	-	-
contig_50	cds	364721	365335	-	PKJKAM_04293	402.0	3.4e-143	1.0	0.958	0.995	UniRef:UniRef50_A0A0H3LYD5
contig_50	cds	365345	365503	-	PKJKAM_04294	82.4	2.2e-21	1.0	0.912	0.808	UniRef:UniRef50_D3V5U4
contig_50	cds	365636	366550	-	PKJKAM_04295	-	-	1.0	1.0	0.997	NCBIProtein:EAY8653673.1
contig_50	cds	367341	367865	-	PKJKAM_04296	320.0	9.9e-112	0.989	1.0	0.971	UniRef:UniRef50_UPI000679E251
contig_50	cds	367882	368220	+	PKJKAM_04297	236.0	1.3e-80	1.0	1.0	0.982	UniRef:UniRef50_A0A656IFT2
contig_50	cds	368352	368462	+	PKJKAM_04298	-	-	-	-	-	-
contig_50	cds	368978	369505	+	PKJKAM_04299	345.0	9.8e-122	1.0	1.0	1.0	UniRef:UniRef50_A0A0T7RX38
contig_50	cds	370621	371040	+	PKJKAM_04300	182.0	4.6e-58	0.971	0.877	0.637	UniRef:UniRef50_C6DJN5
contig_50	cds	371275	371739	-	PKJKAM_04301	-	-	-	-	-	-
contig_50	cds	371742	371996	-	PKJKAM_04302	-	-	-	-	-	-
contig_50	cds	373256	373768	-	PKJKAM_04303	263.0	5.5e-89	0.982	0.835	0.731	UniRef:UniRef50_A0A655CXM1
contig_50	cds	374113	375126	-	PKJKAM_04304	649.0	5.4e-236	1.0	0.923	1.0	UniRef:UniRef50_A0A636VSE9
contig_50	cds	375823	376026	-	PKJKAM_04305	125.0	4.6e-38	1.0	0.971	0.955	UniRef:UniRef50_A0A5W0MTY2
contig_50	cds	377654	377827	+	PKJKAM_04306	-	-	-	-	-	-
contig_50	cds	378090	378566	-	PKJKAM_04307	-	-	-	-	-	-
contig_50	cds	378896	379291	-	PKJKAM_04308	254.0	8.3e-87	0.954	0.856	0.992	UniRef:UniRef50_V1GUM1
contig_50	cds	379975	380697	+	PKJKAM_04309	473.0	3.9e-172	1.0	1.0	1.0	BlastRules:WP_000182072
contig_50	cds	380982	381146	+	PKJKAM_04310	102.0	2.4e-29	1.0	0.831	0.944	UniRef:UniRef50_A0A4Z0L2C4
contig_50	cds	381119	381352	+	PKJKAM_04311	156.0	3.8e-50	1.0	1.0	1.0	UniRef:UniRef50_V7IM68
contig_50	cds	381372	382019	+	PKJKAM_04312	234.0	4.3e-76	1.023	0.913	0.514	UniRef:UniRef50_A0A1B7IQI8
contig_50	cds	382038	382229	-	PKJKAM_04313	142.0	1.3e-44	1.0	0.840	1.0	UniRef:UniRef50_A0A090V2E4
contig_50	cds	382340	382579	-	PKJKAM_04314	110.0	1.3e-31	0.987	0.987	0.590	UniRef:UniRef50_A0A0H3B364
contig_50	cds	382694	384235	-	PKJKAM_04315	692.0	1.5e-247	0.949	0.935	0.690	UniRef:UniRef50_P76273
contig_50	cds	384211	386844	-	PKJKAM_04316	1223.0	0.0	1.079	0.999	0.645	UniRef:UniRef50_P76272
contig_50	cds	386813	388096	-	PKJKAM_04317	740.0	8.9e-272	1.0	1.0	0.857	BlastRules:WP_001207282
contig_50	cds	388153	388722	+	PKJKAM_04318	260.0	1.3e-87	0.995	0.940	0.686	UniRef:UniRef50_P76270
contig_50	cds	388820	389506	+	PKJKAM_04319	372.0	1.5e-130	1.075	1.0	0.890	UniRef:UniRef50_P60317
contig_50	cds	389526	391574	+	PKJKAM_04320	911.0	0.0	0.937	0.874	0.725	UniRef:UniRef50_P23865
contig_50	cds	391768	392649	+	PKJKAM_04321	525.0	1.7e-188	1.0	0.930	0.959	UniRef:UniRef50_P23894
contig_50	cds	392697	394070	-	PKJKAM_04322	686.0	8.3e-247	0.993	0.960	0.791	UniRef:UniRef50_A0A377WK07
contig_50	cds	394135	394242	+	PKJKAM_04323	73.9	1.5e-18	1.0	1.0	1.0	UniRef:UniRef50_A0A455RYX3
contig_50	cds	394246	395037	+	PKJKAM_04324	328.0	9.4e-112	0.989	0.922	0.623	UniRef:UniRef50_A0A128EZN5
contig_50	cds	395249	395488	-	PKJKAM_04325	-	-	-	-	-	-
contig_50	cds	395646	395789	+	PKJKAM_04326	101.0	2.7e-31	1.0	1.0	1.0	BlastRules:WP_000714547
contig_50	cds	395860	396147	+	PKJKAM_04327	107.0	1.1e-29	1.0	0.841	0.589	UniRef:UniRef50_A0A509BQG0
contig_50	ncRNA-region	396776	397235	+	-	128.6	7.5e-15	-	-	-	RFAM:RF01766
contig_50	cds	396952	397161	+	PKJKAM_04328	120.0	3.9e-38	1.0	1.0	0.826	BlastRules:WP_000034825
contig_50	cds	397381	399126	+	PKJKAM_04329	746.0	7.9e-265	0.986	0.801	0.637	UniRef:UniRef50_P0AD68
contig_50	cds	399192	400001	+	PKJKAM_04330	327.0	8.2e-111	1.108	0.968	0.570	UniRef:UniRef50_P36999
contig_50	cds	399998	400564	-	PKJKAM_04331	208.0	1.4e-66	1.154	0.960	0.530	UniRef:UniRef50_A0A085VMU3
contig_50	ncRNA-region	400676	400767	-	-	46.6	1.2e-08	-	-	-	RFAM:RF00080
contig_50	cds	400974	401432	-	PKJKAM_04332	251.0	4.3e-85	1.0	0.921	0.849	UniRef:UniRef50_A6TAZ1
contig_50	cds	401490	402341	-	PKJKAM_04333	327.0	8.3e-111	0.951	0.888	0.595	UniRef:UniRef50_P26382
contig_50	cds	402354	403154	-	PKJKAM_04334	463.0	1.3e-167	1.0	1.0	0.944	BlastRules:WP_000406926
contig_50	cds	403207	404175	-	PKJKAM_04335	325.0	6.8e-109	1.071	0.986	0.504	UniRef:UniRef50_P69797
contig_50	cds	404648	406207	+	PKJKAM_04336	969.0	0.0	1.0	1.0	0.998	BlastRules:WP_000421815
contig_50	cds	406229	407830	-	PKJKAM_04337	1040.0	0.0	1.0	0.940	0.991	UniRef:UniRef50_P76261
contig_50	cds	407968	409332	-	PKJKAM_04338	691.0	1.4e-248	0.971	0.902	0.771	UniRef:UniRef50_P30744
contig_50	cds	409596	410174	-	PKJKAM_04339	330.0	6.1e-115	0.995	0.905	0.874	UniRef:UniRef50_P43337
contig_50	cds	410178	411542	-	PKJKAM_04340	566.0	5.7e-199	0.991	0.860	0.640	UniRef:UniRef50_A0A8I2B520
contig_50	cds	411623	411802	+	PKJKAM_04341	63.9	6.5e-14	0.932	0.948	0.582	UniRef:UniRef50_A0AAV5MZJ2
contig_50	cds	411808	412152	-	PKJKAM_04342	214.0	1.9e-71	0.991	0.856	0.938	UniRef:UniRef50_P0AEB7
contig_50	cds	412283	414193	+	PKJKAM_04343	969.0	0.0	0.991	0.935	0.763	UniRef:UniRef50_A0A2X4UQL8
contig_50	cds	414251	414946	+	PKJKAM_04344	329.0	2.3e-113	0.991	0.912	0.712	UniRef:UniRef50_Q87RD1
contig_50	cds	415018	415599	+	PKJKAM_04345	225.0	2.8e-73	1.0	0.843	0.596	UniRef:UniRef50_P0AA91
contig_50	cds	415738	417489	+	PKJKAM_04346	690.0	1.1e-244	0.952	0.954	0.614	UniRef:UniRef50_A0A4Q7Z9A9
contig_50	ncRNA	417448	417536	+	PKJKAM_04347	103.9	6.3e-18	-	-	-	RFAM:RF00370
contig_50	cds	417574	418689	+	PKJKAM_04348	501.0	4.4e-176	0.995	0.856	0.667	UniRef:UniRef50_P09155
contig_50	cds	418811	419077	-	PKJKAM_04349	119.0	6.0e-35	0.989	0.935	0.713	UniRef:UniRef50_P0A734
contig_50	cds	419081	419893	-	PKJKAM_04350	452.0	1.6e-160	0.996	0.903	0.851	UniRef:UniRef50_C4K837
contig_50	cds	419917	420624	-	PKJKAM_04351	365.0	1.1e-127	1.0	1.004	0.791	UniRef:UniRef50_A0A2X4T9B7
contig_50	cds	420750	421043	+	PKJKAM_04352	156.0	2.6e-49	0.938	0.812	0.835	UniRef:UniRef50_A8AFR0
contig_50	cds	421093	421752	+	PKJKAM_04353	378.0	1.1e-132	1.0	0.823	0.826	UniRef:UniRef50_P76004
contig_50	cds	421845	422291	+	PKJKAM_04354	288.0	3.2e-100	0.993	1.0	0.884	UniRef:UniRef50_A0A7L6CKX3
contig_50	cds	422643	422780	+	PKJKAM_04355	85.9	5.3e-23	1.0	1.0	0.978	UniRef:UniRef50_A9MP53
contig_50	cds	422972	423145	+	PKJKAM_04356	104.0	6.8e-30	0.982	0.862	1.0	UniRef:UniRef50_P64267
contig_50	cds	423216	423557	-	PKJKAM_04357	169.0	9.1e-54	1.0	0.919	0.673	UniRef:UniRef50_A0A1T5HY09
contig_50	cds	423666	424196	-	PKJKAM_04358	364.0	2.5e-129	1.0	1.0	0.994	UniRef:UniRef50_M4U622
contig_50	cds	424338	425882	-	PKJKAM_04359	835.0	7.1e-303	0.996	0.869	0.844	UniRef:UniRef50_P0AFA7
contig_50	cds	426102	426821	+	PKJKAM_04360	286.0	6.3e-96	0.983	0.907	0.587	UniRef:UniRef50_D4ZL83
contig_50	cds	426868	428400	-	PKJKAM_04361	737.0	1.4e-265	0.971	0.956	0.713	UniRef:UniRef50_Q5P166
contig_50	cds	428723	430021	+	PKJKAM_04362	605.0	6.5e-216	1.028	1.002	0.669	UniRef:UniRef50_D3VHC6
contig_50	cds	430035	431105	+	PKJKAM_04363	404.0	7.8e-139	0.986	0.900	0.527	UniRef:UniRef50_P29012
contig_50	cds	431167	432900	-	PKJKAM_04364	736.0	7.0e-262	0.993	0.876	0.667	UniRef:UniRef50_Q87KV8
contig_50	cds	432997	433911	-	PKJKAM_04365	477.0	5.7e-169	1.164	1.0	0.689	UniRef:UniRef50_P76008
contig_50	cds	434082	434693	+	PKJKAM_04366	375.0	4.1e-132	1.0	0.842	0.892	UniRef:UniRef50_P0C960
contig_50	cds	434707	435441	-	PKJKAM_04367	473.0	3.7e-172	1.0	1.0	0.988	BlastRules:WP_000017421
contig_50	cds	435610	435864	+	PKJKAM_04368	132.0	1.9e-40	0.893	0.882	0.920	UniRef:UniRef50_A0A653L0T6
contig_50	cds	435927	437639	-	PKJKAM_04369	777.0	2.6e-279	0.977	0.951	0.675	UniRef:UniRef50_W0HQK1
contig_50	cds	437853	439127	-	PKJKAM_04370	548.0	2.3e-193	0.995	0.948	0.626	UniRef:UniRef50_N9C2I3
contig_50	cds	439522	439611	-	PKJKAM_04371	50.8	1.6e-09	0.931	0.900	0.889	UniRef:UniRef50_Q32HS8
contig_50	cds	439624	440760	-	PKJKAM_04372	733.0	1.9e-268	1.024	1.0	0.966	UniRef:UniRef50_A0A344R1E1
contig_50	cds	440772	442316	-	PKJKAM_04373	600.0	1.0e-210	0.975	0.904	0.599	UniRef:UniRef50_P26459
contig_50	cds	442391	443239	-	PKJKAM_04374	567.0	5.3e-205	0.996	0.819	0.989	UniRef:UniRef50_P19932
contig_50	cds	443236	443640	-	PKJKAM_04375	268.0	2.5e-92	1.0	0.887	0.978	UniRef:UniRef50_P19931
contig_50	cds	443630	444226	-	PKJKAM_04376	369.0	3.9e-130	1.096	1.0	0.889	UniRef:UniRef50_P19930
contig_50	cds	444223	444954	-	PKJKAM_04377	447.0	5.1e-160	1.004	1.0	0.861	UniRef:UniRef50_A0A086XVW4
contig_50	cds	444973	446766	-	PKJKAM_04378	775.0	9.8e-278	1.003	0.998	0.606	UniRef:UniRef50_A0A711MED0
contig_50	cds	446763	447881	-	PKJKAM_04379	560.0	1.3e-199	0.925	0.854	0.741	UniRef:UniRef50_P31892
contig_50	cds	448376	449641	+	PKJKAM_04380	853.0	2.3e-314	1.024	1.0	0.949	UniRef:UniRef50_S5MWW6
contig_50	cds	449800	450891	-	PKJKAM_04381	513.0	8.1e-182	1.0	0.973	0.686	UniRef:UniRef50_P57288
contig_50	cds	451008	451592	-	PKJKAM_04382	284.0	2.7e-96	0.985	0.816	0.707	UniRef:UniRef50_P0A7D1
contig_50	cds	451868	452146	+	PKJKAM_04383	176.0	2.2e-57	1.185	1.0	0.835	UniRef:UniRef50_P0AB49
contig_50	cds	452191	453849	-	PKJKAM_04384	672.0	2.3e-239	0.801	0.855	0.844	UniRef:UniRef50_A0A377DTE9
contig_50	cds	454001	454948	-	PKJKAM_04385	608.0	2.0e-223	1.0	1.0	0.994	BlastRules:WP_001298109
contig_50	cds	455214	456065	-	PKJKAM_04386	495.0	1.3e-177	0.996	1.0	0.865	UniRef:UniRef50_A0A3M1KLE3
