# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_50	cds	189543	190601	+	PKJKAM_04088	yeeA	Inner membrane protein YeeA	SO:0001217, UniRef:UniRef50_P33011
contig_50	cds	190846	191181	+	PKJKAM_04089	yeeX	UPF0265 protein YeeX	SO:0001217, UniRef:UniRef50_P0A8M6
contig_50	cds	191215	192117	-	PKJKAM_04090	pduX	L-threonine kinase PduX	BlastRules:WP_015632997, EC:2.7.1.177, SO:0001217, UniRef:UniRef50_Q9XDM4
contig_50	cds	192175	193389	-	PKJKAM_04091	pduW	propanediol utilization propionate kinase PduW	BlastRules:WP_000120647, SO:0001217, UniRef:UniRef50_O52594
contig_50	cds	193374	193826	-	PKJKAM_04092	pduV	propanediol utilization protein PduV	BlastRules:WP_000826277, BlastRules:WP_015958923, SO:0001217, UniRef:UniRef50_A0A377U439
contig_50	cds	193831	194181	-	PKJKAM_04093	pduU	propanediol utilization microcompartment protein PduU	BlastRules:WP_000441103, SO:0001217, UniRef:UniRef50_R2RP96
contig_50	cds	194181	194735	-	PKJKAM_04094	pduT	propanediol utilization microcompartment protein PduT	BlastRules:WP_000075772, SO:0001217, UniRef:UniRef50_Q9XDM8
contig_50	cds	194738	196093	-	PKJKAM_04095	pduS	cobalamin reductase PduS	BlastRules:WP_000100782, SO:0001217, UniRef:UniRef50_A0A2X3KI52
contig_50	cds	196090	197202	-	PKJKAM_04096	pduQ	1-propanol dehydrogenase PduQ	BlastRules:WP_001091448, BlastRules:WP_015958922, SO:0001217, UniRef:UniRef50_Q9XDN0
contig_50	cds	197214	198608	-	PKJKAM_04097	pduP	CoA-acylating propionaldehyde dehydrogenase PduP	BlastRules:WP_001097680, BlastRules:WP_002915818, BlastRules:WP_019252018, SO:0001217, UniRef:UniRef50_B1VB75
contig_50	cds	198605	199615	-	PKJKAM_04098	pduO	two-domain cob(I)yrinic acid a,c-diamide adenosyltransferase PduO	BlastRules:WP_001029486, EC:2.5.1.17
contig_50	cds	199625	199900	-	PKJKAM_04099	pduN	propanediol utilization microcompartment protein PduN	BlastRules:WP_000549824, SO:0001217, UniRef:UniRef50_Q9XDN3
contig_50	cds	199904	200395	-	PKJKAM_04100	pduM	propanediol utilization microcompartment protein PduM	BlastRules:WP_001012956, SO:0001217, UniRef:UniRef50_Q9XDN4
contig_50	cds	200392	201024	-	PKJKAM_04101		Phosphate propanoyltransferase	SO:0001217, UniRef:UniRef50_Q9XDN5
contig_50	cds	201024	201485	-	PKJKAM_04102	pduK	propanediol utilization microcompartment protein PduK	BlastRules:WP_001284390, SO:0001217, UniRef:UniRef50_Q9XDN6
contig_50	cds	201510	201785	-	PKJKAM_04103	pduJ	propanediol utilization microcompartment protein PduJ	BlastRules:WP_023226677, SO:0001217, UniRef:UniRef50_H9L478
contig_50	cds	201804	202154	-	PKJKAM_04104	pduH	propanediol dehydratase reactivase beta subunit PduH	BlastRules:WP_000377971, SO:0001217, UniRef:UniRef50_O68196
contig_50	cds	202144	203976	-	PKJKAM_04105	pduG	propanediol dehydratase reactivase alpha subunit PduG	BlastRules:WP_014226638, SO:0001217, UniRef:UniRef50_O31043
contig_50	cds	203992	204513	-	PKJKAM_04106		Propanediol dehydratase small subunit	SO:0001217, UniRef:UniRef50_P0DUM9
contig_50	cds	204528	205202	-	PKJKAM_04107	pduD	propanediol dehydratase medium subunit PduD	BlastRules:WP_000405048, BlastRules:WP_008806302, SO:0001217, UniRef:UniRef50_A0A0T9THJ6
contig_50	cds	205213	206877	-	PKJKAM_04108	pduC	propanediol dehydratase large subunit PduC	BlastRules:WP_001256896, SO:0001217, UniRef:UniRef50_P45514
contig_50	cds	206896	207708	-	PKJKAM_04109	pduB	Microcompartment protein PduB	SO:0001217, UniRef:UniRef50_A0A2S6HS62
contig_50	cds	207705	207989	-	PKJKAM_04110	pduA	propanediol utilization microcompartment protein PduA	BlastRules:WP_001183618, SO:0001217, UniRef:UniRef50_H9L478
contig_50	cds	208514	209308	+	PKJKAM_04111	pduF	propanediol diffusion facilitator PduF	BlastRules:WP_001000023, SO:0001217, UniRef:UniRef50_P0AER0
contig_50	ncRNA	209383	209465	-	PKJKAM_04112	STnc230	Enterobacterial sRNA STnc230	RFAM:RF02075, SO:0000655
contig_50	cds	209525	210436	+	PKJKAM_04113	pocR	regulatory protein PocR	BlastRules:WP_000622326, SO:0001217, UniRef:UniRef50_Q05587
contig_50	ncRNA-region	210762	210936	+			Cobalamin riboswitch aptamer	RFAM:RF00174, SO:0000035
contig_50	cds	211034	212413	+	PKJKAM_04114		Cobyrinate a,c-diamide synthase	SO:0001217, UniRef:UniRef50_P29946
contig_50	cds	212410	213369	+	PKJKAM_04115	cobD	Cobalamin biosynthesis protein CobD	SO:0001217, UniRef:UniRef50_A8AEP3
contig_50	cds	213380	214012	+	PKJKAM_04116		Cobalt-precorrin-8 methylmutase	SO:0001217, UniRef:UniRef50_Q05601
contig_50	cds	214012	215151	+	PKJKAM_04117		Cobalt-precorrin-5B C(1)-methyltransferase	SO:0001217, UniRef:UniRef50_Q05628
contig_50	cds	215145	215750	+	PKJKAM_04118		Cobalt-precorrin-7 C(5)-methyltransferase	SO:0001217, UniRef:UniRef50_P0A2H1
contig_50	cds	215740	216318	+	PKJKAM_04119		Cobalt-precorrin-6B C(15)-methyltransferase (decarboxylating)	SO:0001217, UniRef:UniRef50_Q05632
contig_50	cds	216302	217075	+	PKJKAM_04120		Cobalt-precorrin-4 C(11)-methyltransferase	SO:0001217, UniRef:UniRef50_P0A2G9
contig_50	cds	217056	218111	+	PKJKAM_04121		Cobalt-precorrin-5A hydrolase	SO:0001217, UniRef:UniRef50_Q05631
contig_50	cds	218111	218836	+	PKJKAM_04122		Precorrin-3B C(17)-methyltransferase	SO:0001217, UniRef:UniRef50_A0A0Z8M1W7
contig_50	cds	218833	219624	+	PKJKAM_04123		Cobalt-precorrin-6A reductase	SO:0001217, UniRef:UniRef50_A0A0E1NJ60
contig_50	cds	219627	220421	+	PKJKAM_04124		sirohydrochlorin cobaltochelatase	BlastRules:WP_000709784, SO:0001217, UniRef:UniRef50_Q05592
contig_50	cds	220418	221131	+	PKJKAM_04125		Cobalt-precorrin-2 C(20)-methyltransferase	SO:0001217, UniRef:UniRef50_A0A379T931
contig_50	cds	221128	221865	+	PKJKAM_04126	cbiM	Cobalt transport protein CbiM	SO:0001217, UniRef:UniRef50_Q05594
contig_50	cds	221867	222148	+	PKJKAM_04127	cbiN	Cobalt transport protein CbiN	SO:0001217, UniRef:UniRef50_I2B7T7
contig_50	cds	222135	222812	+	PKJKAM_04128	cbiQ	Cobalt transport protein CbiQ	SO:0001217, UniRef:UniRef50_Q05598
contig_50	cds	222821	223636	+	PKJKAM_04129		ABC transporter ATP-binding protein	SO:0001217, UniRef:UniRef50_A0A0F1BEW3
contig_50	cds	223633	225153	+	PKJKAM_04130		Cobyric acid synthase	SO:0001217, UniRef:UniRef50_A0A7H4MRI6
contig_50	cds	225150	225695	+	PKJKAM_04131		Bifunctional adenosylcobalamin biosynthesis protein	SO:0001217, UniRef:UniRef50_A0A0J2HIE9
contig_50	cds	225692	226435	+	PKJKAM_04132		Adenosylcobinamide-GDP ribazoletransferase	SO:0001217, UniRef:UniRef50_P36561
contig_50	cds	226462	227532	+	PKJKAM_04133		Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase	SO:0001217, UniRef:UniRef50_Q05603
contig_50	cds	227610	228539	+	PKJKAM_04134	erfK	Exported protein ErfK	SO:0001217, UniRef:UniRef50_A0A2Y6DL20
contig_50	tRNA	228766	228841	-	PKJKAM_04135	trnN	tRNA-Asn(gtt)	SO:0000257
contig_50	cds	229034	230458	+	PKJKAM_04136		Multidrug-efflux transporter	SO:0001217, UniRef:UniRef50_A0A486S2R5
contig_50	tRNA	230599	230674	+	PKJKAM_04137	trnN	tRNA-Asn(gtt)	SO:0000257
contig_50	cds	231328	232782	+	PKJKAM_04138		AMP nucleosidase	SO:0001217, UniRef:UniRef50_N9WHX3
contig_50	cds	233304	233477	-	PKJKAM_04139		hypothetical protein	
contig_50	cds	233687	235417	-	PKJKAM_04140		Periplasmic protein	SO:0001217, UniRef:UniRef50_A0A0R9PUQ5
contig_50	cds	235474	237642	-	PKJKAM_04141		Sel1 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0T9QR00
contig_50	cds	237985	238533	-	PKJKAM_04142		hypothetical protein	PFAM:PF12834.13, PFAM:PF12835.12
contig_50	cds	238552	238683	-	PKJKAM_04143		hypothetical protein	PFAM:PF12834.13
contig_50	ncRNA	238745	238873	-	PKJKAM_04144	EFASI	EFASI RNA	RFAM:RF02957, SO:0000655
contig_50	cds	239158	239682	-	PKJKAM_04145		hypothetical protein	
contig_50	tRNA	239846	239921	-	PKJKAM_04146	trnN	tRNA-Asn(gtt)	SO:0000257
contig_50	cds	240332	240547	+	PKJKAM_04147		hypothetical protein	
contig_50	tRNA	240815	240890	-	PKJKAM_04148	trnN	tRNA-Asn(gtt)	SO:0000257
contig_50	cds	240991	241788	-	PKJKAM_04149		Mlc titration factor A	SO:0001217, UniRef:UniRef50_P76346
contig_50	tRNA	241877	241966	+	PKJKAM_04150	trnS	tRNA-Ser(cga)	SO:0000269
contig_50	cds	242557	242976	+	PKJKAM_04151	umuD	DNA polymerase V subunit UmuD	SO:0001217, UniRef:UniRef50_A0A2X2GI67
contig_50	cds	242979	244247	+	PKJKAM_04152	umuC	Protein UmuC	SO:0001217, UniRef:UniRef50_P22494
contig_50	ncRNA-region	244556	244953	+			cspA thermoregulator	RFAM:RF01766, SO:0002168
contig_50	cds	244702	244914	+	PKJKAM_04153		CSD domain-containing protein	SO:0001217, UniRef:UniRef50_A7ME79
contig_50	ncRNA	245071	245150	+	PKJKAM_04154	STnc220	Salmonella enterica sRNA STnc220	RFAM:RF02077, SO:0000655
contig_50	cds	245374	246570	-	PKJKAM_04155	ompS1	porin OmpS1	BlastRules:WP_001080666, BlastRules:WP_001080680, SO:0001217, UniRef:UniRef50_P02931
contig_50	ncRNA	246870	246964	-	PKJKAM_04156	rseX	rseX Hfq binding RNA	RFAM:RF01401, SO:0000655
contig_50	cds	247220	247531	+	PKJKAM_04157	drpB	Cell division protein DrpB	SO:0001217, UniRef:UniRef50_I2B7X6
contig_50	cds	247611	248306	+	PKJKAM_04158		HD domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0U5GN06
contig_50	cds	248380	249810	+	PKJKAM_04159		Cytosine-specific methyltransferase	SO:0001217, UniRef:UniRef50_A0A014NA45
contig_50	cds	249791	250261	+	PKJKAM_04160		DNA mismatch endonuclease Vsr	SO:0001217, UniRef:UniRef50_P09184
contig_50	cds	250250	251170	-	PKJKAM_04161	eamA	EamA domain-containing protein	SO:0001217, UniRef:UniRef50_A0A7U3Z0B7
contig_50	cds	251346	252257	+	PKJKAM_04162		DUF808 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0U3TAT1
contig_50	cds	252334	252519	+	PKJKAM_04163		hypothetical protein	
contig_50	cds	252684	254396	+	PKJKAM_04164	dgcQ	putative diguanylate cyclase DgcQ	SO:0001217, UniRef:UniRef50_P76330
contig_50	cds	254375	255190	-	PKJKAM_04165		Mannosyl-3-phosphoglycerate phosphatase	SO:0001217, UniRef:UniRef50_P76329
contig_50	ncRNA	255403	255486	+	PKJKAM_04166	dsrA	DsrA RNA	RFAM:RF00014, SO:0000655
contig_50	cds	255500	255727	-	PKJKAM_04167	yodD	YodD family peroxide/acid resistance protein	BlastRules:WP_000844800, SO:0001217, UniRef:UniRef50_L0M4N5
contig_50	cds	255856	256050	+	PKJKAM_04168	dsrB	Protein DsrB	SO:0001217, UniRef:UniRef50_Q8ZFN8
contig_50	cds	256089	256712	-	PKJKAM_04169	rcsA	Transcriptional regulatory protein RcsA	SO:0001217, UniRef:UniRef50_P0DMC9
contig_50	cds	256994	257788	-	PKJKAM_04170	fliR	Flagellar biosynthetic protein FliR	SO:0001217, UniRef:UniRef50_P54702
contig_50	cds	257797	258066	-	PKJKAM_04171	fliQ	Flagellar biosynthetic protein FliQ	SO:0001217, UniRef:UniRef50_P0AC07
contig_50	cds	258076	258813	-	PKJKAM_04172	fliP	flagellar type III secretion system pore protein FliP	BlastRules:WP_001253410, SO:0001217, UniRef:UniRef50_A0A4V2JFY6
contig_50	cds	258813	259190	-	PKJKAM_04173	fliO	Flagellar protein FliO	SO:0001217, UniRef:UniRef50_P0A1L1
contig_50	cds	259190	259603	-	PKJKAM_04174	fliN	Flagellar motor switch protein FliN	SO:0001217, UniRef:UniRef50_P15070
contig_50	cds	259600	260604	-	PKJKAM_04175	fliM	Flagellar motor switch protein FliM	SO:0001217, UniRef:UniRef50_P06974
contig_50	cds	260609	261076	-	PKJKAM_04176	fliL	Flagellar protein FliL	SO:0001217, UniRef:UniRef50_A1JSW4
contig_50	cds	261181	262404	-	PKJKAM_04177		hypothetical protein	PFAM:PF02120.21
contig_50	cds	262401	262844	-	PKJKAM_04178	fliJ	Flagellar FliJ protein	SO:0001217, UniRef:UniRef50_P52613
contig_50	cds	262866	264236	-	PKJKAM_04179		Flagellum-specific ATP synthase	SO:0001217, UniRef:UniRef50_A0A484X499
contig_50	cds	264236	264943	-	PKJKAM_04180		hypothetical protein	
contig_50	cds	264936	265931	-	PKJKAM_04181	fliG	Flagellar motor switch protein FliG	SO:0001217, UniRef:UniRef50_Q7VYE6
contig_50	cds	265924	267606	-	PKJKAM_04182		Flagellar M-ring protein	SO:0001217, UniRef:UniRef50_P15928
contig_50	cds	267823	268137	+	PKJKAM_04183	fliE	Flagellar hook-basal body complex protein FliE	SO:0001217, UniRef:UniRef50_A0A0U5GMW4
contig_50	cds	268257	268610	-	PKJKAM_04184		50S ribosomal protein L1	SO:0001217, UniRef:UniRef50_A0A3J4QLJ1
contig_50	cds	268908	269141	-	PKJKAM_04185	yedF	Putative sulfur carrier protein YedF	SO:0001217, UniRef:UniRef50_A0A066RAR0
contig_50	cds	269138	270343	-	PKJKAM_04186		Inner membrane protein	SO:0001217, UniRef:UniRef50_A3N3R5
contig_50	cds	270529	270942	+	PKJKAM_04187		Lipoprotein	SO:0001217, UniRef:UniRef50_A0A7T0E0F8
contig_50	cds	270982	272466	-	PKJKAM_04188		Cytoplasmic alpha-amylase	SO:0001217, UniRef:UniRef50_P26612
contig_50	cds	272538	272906	-	PKJKAM_04189		hypothetical protein	
contig_50	cds	272906	273313	-	PKJKAM_04190	fliS	Flagellar secretion chaperone FliS	SO:0001217, UniRef:UniRef50_P26609
contig_50	cds	273328	274731	-	PKJKAM_04191		hypothetical protein	PFAM:PF07196.18
contig_50	cds	274988	276487	+	PKJKAM_04192		Flagellin	SO:0001217, UniRef:UniRef50_I0LF45
contig_50	cds	276566	277771	+	PKJKAM_04193	fliB	flagellin lysine-N-methylase	BlastRules:WP_000659236, BlastRules:WP_011816588, SO:0001217, UniRef:UniRef50_Q56106
contig_50	cds	277968	278687	+	PKJKAM_04194	fliA	RNA polymerase sigma factor FliA	SO:0001217, UniRef:UniRef50_P0AEM6
contig_50	cds	278746	279297	+	PKJKAM_04195	fliZ	Regulator of sigma S factor FliZ	SO:0001217, UniRef:UniRef50_P52627
contig_50	cds	279444	280244	+	PKJKAM_04196		Cystine-binding periplasmic protein	SO:0001217, UniRef:UniRef50_N2IXY8
contig_50	cds	280398	281384	+	PKJKAM_04197		D-cysteine desulfhydrase	SO:0001217, UniRef:UniRef50_A0AAP1MTS7
contig_50	cds	281405	282073	+	PKJKAM_04198	tcyL	L-cystine transport system permease protein TcyL	SO:0001217, UniRef:UniRef50_P0AFT2
contig_50	cds	282070	282822	+	PKJKAM_04199	yecC	L-cystine ABC transporter ATP-binding protein YecC	SO:0001217, UniRef:UniRef50_A0A0E1NIK3
contig_50	cds	283054	283776	+	PKJKAM_04200	sdiA	Regulatory protein SdiA	SO:0001217, UniRef:UniRef50_P07026
contig_50	cds	283843	284067	-	PKJKAM_04201		DUF2594 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1C4GES6
contig_50	cds	284531	285187	+	PKJKAM_04202	uvrY	Response regulator UvrY	SO:0001217, UniRef:UniRef50_P0AED5
contig_50	cds	285461	287014	+	PKJKAM_04203		Excinuclease ABC subunit C	SO:0001217, UniRef:UniRef50_A0A2X4TNL3
contig_50	cds	287071	287619	+	PKJKAM_04204		CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase	SO:0001217, UniRef:UniRef50_Q492P7
contig_50	tRNA	287771	287846	+	PKJKAM_04205	trnG	tRNA-Gly(gcc)	SO:0000260
contig_50	tRNA	287899	287972	+	PKJKAM_04206	trnC	tRNA-Cys(gca)	SO:0000258
contig_50	tRNA	287984	288070	+	PKJKAM_04207	trnL	tRNA-Leu(taa)	SO:0000264
contig_50	cds	288367	288651	+	PKJKAM_04208		hypothetical protein	
contig_50	cds	288871	290304	+	PKJKAM_04209		Cell wall hydrolase	SO:0001217, UniRef:UniRef50_A9MMN8
contig_50	cds	290517	290843	+	PKJKAM_04210		Glucose-6-phosphate dehydrogenase	SO:0001217, UniRef:UniRef50_A0A0H3NMH7
contig_50	ncRNA	290852	291029	-	PKJKAM_04211	STnc210	Salmonella enterica sRNA STnc210	RFAM:RF02078, SO:0000655
contig_50	cds	291082	291747	+	PKJKAM_04212	yecA	Uncharacterized protein YecA	SO:0001217, UniRef:UniRef50_P0AD05
contig_50	cds	291822	293090	-	PKJKAM_04213		hypothetical protein	PFAM:PF01490.24
contig_50	cds	293260	293499	+	PKJKAM_04214		DUF2492 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A3V2NXD6
contig_50	cds	293545	294042	-	PKJKAM_04215		Ferritin	SO:0001217, UniRef:UniRef50_A0A0F5F309
contig_50	cds	294282	294617	-	PKJKAM_04216		Protein	SO:0001217, UniRef:UniRef50_A0A377B9F3
contig_50	cds	294873	295283	+	PKJKAM_04217		hypothetical protein	
contig_50	cds	295685	296188	-	PKJKAM_04218		Bacterial non-heme ferritin-like protein	SO:0001217, UniRef:UniRef50_P0A9A2
contig_50	cds	296739	297296	+	PKJKAM_04219		DJ-1/PfpI family protein	SO:0001217, UniRef:UniRef50_A0A6G6H7R4
contig_50	cds	297714	298616	+	PKJKAM_04220		Trehalose-6-phosphate phosphatase	SO:0001217, UniRef:UniRef50_P31678
contig_50	cds	298591	300012	+	PKJKAM_04221		Alpha,alpha-trehalose-phosphate synthase (UDP-forming)	SO:0001217, UniRef:UniRef50_B2TXE2
contig_50	cds	300030	300458	-	PKJKAM_04222		Universal stress protein	SO:0001217, UniRef:UniRef50_A0A285B5Z7
contig_50	cds	301254	301595	+	PKJKAM_04223	flhD	Flagellar transcriptional regulator FlhD	SO:0001217, UniRef:UniRef50_Q8XCE8
contig_50	cds	301598	302176	+	PKJKAM_04224	flhC	Flagellar transcriptional regulator FlhC	SO:0001217, UniRef:UniRef50_J7TP89
contig_50	cds	302301	303188	+	PKJKAM_04225	motA	Flagellar motor stator protein MotA	SO:0001217, UniRef:UniRef50_A0AA95GI55
contig_50	cds	303185	304114	+	PKJKAM_04226	motB	Chemotaxis protein MotB	SO:0001217, UniRef:UniRef50_A0A840GDT5
contig_50	cds	304119	306134	+	PKJKAM_04227		histidine kinase	SO:0001217, UniRef:UniRef50_A0A379S194
contig_50	cds	306155	306658	+	PKJKAM_04228	cheW	Chemotaxis protein CheW	SO:0001217, UniRef:UniRef50_Q8EF65
contig_50	cds	306895	308556	+	PKJKAM_04229		Methyl-accepting chemotaxis protein II	SO:0001217, UniRef:UniRef50_P02941
contig_50	cds	308710	309576	+	PKJKAM_04230		Chemotaxis protein methyltransferase	SO:0001217, UniRef:UniRef50_P07364
contig_50	cds	309573	310622	+	PKJKAM_04231	cheB	protein-glutamate methylesterase/protein glutamine deamidase	BlastRules:WP_000036361, EC:3.1.1.61, EC:3.5.1.44, SO:0001217, UniRef:UniRef50_Q6D6I7
contig_50	cds	310640	311029	+	PKJKAM_04232	cheY	chemotaxis regulatory protein CheY	SO:0001217, UniRef:UniRef50_A0A377LWM1, VFDB:VFC0204, VFDB:VFG043206
contig_50	cds	311037	311684	+	PKJKAM_04233	cheZ	Protein phosphatase CheZ	SO:0001217, UniRef:UniRef50_A0A2X1K8E4
contig_50	cds	311878	313029	+	PKJKAM_04234	flhB	Flagellar biosynthetic protein FlhB	SO:0001217, UniRef:UniRef50_A0AA94H4W7
contig_50	cds	313022	315100	+	PKJKAM_04235	flhA	Flagellar biosynthesis protein FlhA	SO:0001217, UniRef:UniRef50_Q89AN5
contig_50	cds	315100	315492	+	PKJKAM_04236	flhE	flagellar protein FlhE	BlastRules:WP_001233619, BlastRules:WP_001259583, SO:0001217, UniRef:UniRef50_P76297
contig_50	cds	315729	316868	+	PKJKAM_04237		Glycoside hydrolase 105 family protein	SO:0001217, UniRef:UniRef50_A0A2N5AJB8
contig_50	cds	316937	318793	-	PKJKAM_04238	mrdA	serine-type D-Ala-D-Ala carboxypeptidase MrdA	BlastRules:WP_000142877, SO:0001217, UniRef:UniRef50_A0A448SSB2
contig_50	cds	318982	320715	-	PKJKAM_04239		Arginine--tRNA ligase	SO:0001217, UniRef:UniRef50_P11875
contig_50	cds	320952	321521	+	PKJKAM_04240		VOC family protein	SO:0001217, UniRef:UniRef50_A0A389MAY5
contig_50	cds	321541	322287	+	PKJKAM_04241	cutC	PF03932 family protein CutC	SO:0001217, UniRef:UniRef50_A0A2X3KED2
contig_50	ncRNA	322059	322366	+	PKJKAM_04242	micL	MicL sRNA	RFAM:RF02654, SO:0000655
contig_50	cds	322523	323494	-	PKJKAM_04243		tRNA U34 carboxymethyltransferase	SO:0001217, UniRef:UniRef50_B8F571
contig_50	cds	323491	324234	-	PKJKAM_04244		Carboxy-S-adenosyl-L-methionine synthase	SO:0001217, UniRef:UniRef50_A0KWL3
contig_50	cds	324275	324670	-	PKJKAM_04245		Inner membrane protein	SO:0001217, UniRef:UniRef50_D2C0Y7
contig_50	cds	324723	325541	-	PKJKAM_04246		DUF72 domain-containing protein	SO:0001217, UniRef:UniRef50_A0AAJ1D0V7
contig_50	cds	325538	326104	-	PKJKAM_04247	yecD	Isochorismatase family protein YecD	SO:0001217, UniRef:UniRef50_P0ADI7
contig_50	cds	326429	328201	+	PKJKAM_04248		Aspartate--tRNA(Asp/Asn) ligase	SO:0001217, UniRef:UniRef50_Q15RN2
contig_50	cds	328304	328756	+	PKJKAM_04249		Dihydroneopterin triphosphate diphosphatase	SO:0001217, UniRef:UniRef50_P44635
contig_50	cds	328786	329526	+	PKJKAM_04250	yebC	putative transcriptional regulatory protein YebC	SO:0001217, UniRef:UniRef50_P0A8A0
contig_50	cds	329563	330084	+	PKJKAM_04251	ruvC	Crossover junction endodeoxyribonuclease RuvC	SO:0001217, UniRef:UniRef50_P0A814
contig_50	cds	330115	331611	+	PKJKAM_04252		hypothetical protein	
contig_50	cds	331711	332307	-	PKJKAM_04253	yebB	Uncharacterized protein YebB	SO:0001217, UniRef:UniRef50_P24238
contig_50	cds	332516	333208	+	PKJKAM_04254		Inner membrane protein	SO:0001217, UniRef:UniRef50_V1GTL3
contig_50	cds	333568	334179	+	PKJKAM_04255	ruvA	Holliday junction branch migration complex subunit RuvA	SO:0001217, UniRef:UniRef50_P0A809
contig_50	cds	334188	335198	+	PKJKAM_04256	ruvB	Holliday junction branch migration complex subunit RuvB	SO:0001217, UniRef:UniRef50_E8LJM4
contig_50	cds	335277	336062	-	PKJKAM_04257	znuB	High-affinity zinc uptake system membrane protein ZnuB	SO:0001217, UniRef:UniRef50_P39832
contig_50	cds	336059	336814	-	PKJKAM_04258	znuC	Zinc import ATP-binding protein ZnuC	SO:0001217, UniRef:UniRef50_Q89AJ0
contig_50	cds	336836	337837	+	PKJKAM_04259	znuA	High-affinity zinc uptake system protein ZnuA	SO:0001217, UniRef:UniRef50_A0A655EJW8
contig_50	cds	337853	339172	+	PKJKAM_04260		hypothetical protein	PFAM:PF01476.26, PFAM:PF01551.29, PFAM:PF04225.17, PFAM:PF08525.16, PFAM:PF19425.4, PFAM:PF22310.2
contig_50	cds	339289	340260	+	PKJKAM_04261		Lipid A biosynthesis (KDO)2-(Lauroyl)-lipid IVA acyltransferase	SO:0001217, UniRef:UniRef50_A0A379GIK2
contig_50	cds	340333	341775	-	PKJKAM_04262		Pyruvate kinase	SO:0001217, UniRef:UniRef50_A0A0E3Y6M9
contig_50	cds	341899	342768	-	PKJKAM_04263	hexR	2-keto-3-deoxy-6-phosphogluconate-responsive transcriptional regulator of central carbohydrate metabolism HexR	SO:0001217, UniRef:UniRef50_Q8EE97
contig_50	cds	343110	344585	+	PKJKAM_04264		Glucose-6-phosphate 1-dehydrogenase	SO:0001217, UniRef:UniRef50_P0AC53
contig_50	cds	344820	346631	+	PKJKAM_04265		Phosphogluconate dehydratase	SO:0001217, UniRef:UniRef50_A0A376W7S0
contig_50	cds	346669	347310	+	PKJKAM_04266	kdgA	bifunctional 4-hydroxy-2-oxoglutarate aldolase/2-dehydro-3-deoxy-phosphogluconate aldolase	BlastRules:WP_000800512, EC:4.1.2.14, EC:4.1.3.16, SO:0001217, UniRef:UniRef50_P0A955
contig_50	cds	347410	348588	-	PKJKAM_04267		Formate-dependent phosphoribosylglycinamide formyltransferase	SO:0001217, UniRef:UniRef50_B8GRA4
contig_50	cds	348719	349009	+	PKJKAM_04268		hypothetical protein	
contig_50	cds	349077	349430	+	PKJKAM_04269	yebF	Protein YebF	SO:0001217, UniRef:UniRef50_Q8ZNW7
contig_50	cds	349524	350183	+	PKJKAM_04270	yebE	Inner membrane protein YebE	SO:0001217, UniRef:UniRef50_P33218
contig_50	cds	350397	352448	+	PKJKAM_04271		Protease 2	SO:0001217, UniRef:UniRef50_P24555
contig_50	cds	352485	353183	-	PKJKAM_04272		Exodeoxyribonuclease 10	SO:0001217, UniRef:UniRef50_A0A380SI36
contig_50	cds	353207	353863	-	PKJKAM_04273	yobB	Uncharacterized protein YobB	SO:0001217, UniRef:UniRef50_P76280
contig_50	cds	353971	354201	-	PKJKAM_04274		DNA polymerase III subunit theta	SO:0001217, UniRef:UniRef50_A0A1V2BHY2
contig_50	cds	354339	354713	+	PKJKAM_04275	yobA	Protein YobA	SO:0001217, UniRef:UniRef50_P0AA57
contig_50	cds	354714	355589	+	PKJKAM_04276	yebZ	Inner membrane protein YebZ	SO:0001217, UniRef:UniRef50_P76278
contig_50	cds	355606	355959	+	PKJKAM_04277	yebY	Uncharacterized protein YebY	SO:0001217, UniRef:UniRef50_P64506
contig_50	ncRNA	356062	356206	-	PKJKAM_04278	SraC_RyeA	SraC/RyeA RNA	RFAM:RF00101, SO:0000655
contig_50	ncRNA	356103	356202	+	PKJKAM_04279	SdsR_RyeB	SdsR_RyeB RNA	RFAM:RF00111, SO:0000655
contig_50	cds	356220	356348	+	PKJKAM_04280		hypothetical protein	
contig_50	cds	356333	356602	-	PKJKAM_04281		hypothetical protein	
contig_50	cds	356617	357228	-	PKJKAM_04282		Core-binding (CB) domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1X8WC87
contig_50	cds	357246	357800	-	PKJKAM_04283		Rac prophage protein	SO:0001217, UniRef:UniRef50_A0A7D8ITU5
contig_50	cds	357931	358161	+	PKJKAM_04284		hypothetical protein	
contig_50	cds	358215	358748	+	PKJKAM_04285		Protein gp55	SO:0001217, UniRef:UniRef50_O64363
contig_50	cds	359005	359172	-	PKJKAM_04286		Lytic enzyme	SO:0001217, UniRef:UniRef50_Q8ZNX9
