# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_5	cds	2226162	2227346	-	ONMMKP_04055	ygaY	Putative uncharacterized transporter YgaY	SO:0001217, UniRef:UniRef50_P76628
contig_5	cds	2227511	2228506	-	ONMMKP_04056		Glycine betaine/proline betaine-binding periplasmic protein	SO:0001217, UniRef:UniRef50_Q8ZML1
contig_5	cds	2228576	2229640	-	ONMMKP_04057	proW	Proline/glycine betaine ABC transporter permease ProW	SO:0001217, UniRef:UniRef50_A0A3N2R1M8
contig_5	cds	2229633	2230835	-	ONMMKP_04058	proV	Glycine betaine/proline betaine transport system ATP-binding protein ProV	SO:0001217, UniRef:UniRef50_P14175
contig_5	cds	2231190	2232149	-	ONMMKP_04059		Ribonucleoside-diphosphate reductase subunit beta	SO:0001217, UniRef:UniRef50_A0A2I1IMZ3
contig_5	cds	2232160	2234277	-	ONMMKP_04060		Ribonucleoside-diphosphate reductase subunit alpha	SO:0001217, UniRef:UniRef50_P9WH75
contig_5	cds	2234277	2234687	-	ONMMKP_04061	nrdI	Protein NrdI	SO:0001217, UniRef:UniRef50_A0A133ZD35
contig_5	cds	2234684	2234929	-	ONMMKP_04062	nrdH	Glutaredoxin-like protein NrdH	SO:0001217, UniRef:UniRef50_I2B677
contig_5	cds	2235201	2235632	-	ONMMKP_04063		Alkylhydroperoxidase	SO:0001217, UniRef:UniRef50_A0A1D9LHG9
contig_5	cds	2235721	2237055	+	ONMMKP_04064		HTH gntR-type domain-containing protein	SO:0001217, UniRef:UniRef50_A0A6C6Z604
contig_5	cds	2237139	2237465	-	ONMMKP_04065	ygaM	Protein ygaM	SO:0001217, UniRef:UniRef50_A0A379T9Q4
contig_5	cds	2237627	2237977	+	ONMMKP_04066		DUF2002 domain-containing protein	SO:0001217, UniRef:UniRef50_C5BEX5
contig_5	cds	2238012	2238461	-	ONMMKP_04067	alaE	L-alanine exporter AlaE	BlastRules:WP_000492669, SO:0001217, UniRef:UniRef50_Q6LP61
contig_5	cds	2239160	2239561	+	ONMMKP_04068		DNA-binding protein H-NS	SO:0001217, UniRef:UniRef50_P18818
contig_5	cds	2239651	2239830	-	ONMMKP_04069		Rhodanese-related sulfurtransferase	SO:0001217, UniRef:UniRef50_A0A379UTP8
contig_5	cds	2239909	2240436	-	ONMMKP_04070		Rhodanese domain-containing protein	SO:0001217, UniRef:UniRef50_B5RDC8
contig_5	cds	2240446	2240745	-	ONMMKP_04071		Transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A2X2GFC0
contig_5	cds	2240928	2241086	+	ONMMKP_04072		hypothetical protein	
contig_5	cds	2241186	2241635	+	ONMMKP_04073	kbp	potassium binding protein Kbp	BlastRules:WP_000522415, SO:0001217, UniRef:UniRef50_A0A5E6VF71
contig_5	cds	2241657	2242334	-	ONMMKP_04074		HTH gntR-type domain-containing protein	SO:0001217, UniRef:UniRef50_A0A8B6IVD5
contig_5	cds	2242376	2243776	-	ONMMKP_04075		GABA permease	SO:0001217, UniRef:UniRef50_A0AA37RPK3
contig_5	cds	2243907	2245190	-	ONMMKP_04076		4-aminobutyrate aminotransferase	SO:0001217, UniRef:UniRef50_A0A377C5I6
contig_5	cds	2245205	2246653	-	ONMMKP_04077		Succinate-semialdehyde dehydrogenase	SO:0001217, UniRef:UniRef50_A0A2X1KUK3
contig_5	cds	2246675	2247943	-	ONMMKP_04078		L-2-hydroxyglutarate dehydrogenase	SO:0001217, UniRef:UniRef50_P37339
contig_5	cds	2247969	2248946	-	ONMMKP_04079		Glutarate 2-hydroxylase	SO:0001217, UniRef:UniRef50_A0A4D6X3P5
contig_5	cds	2249249	2250763	-	ONMMKP_04080		DUF112 domain-containing protein	SO:0001217, UniRef:UniRef50_K2LWJ3
contig_5	cds	2250774	2251205	-	ONMMKP_04081		DUF1468 domain-containing protein	SO:0001217, UniRef:UniRef50_C7BT73
contig_5	cds	2251220	2252197	-	ONMMKP_04082		Tricarboxylic transport	SO:0001217, UniRef:UniRef50_A0A379WNZ3
contig_5	cds	2252352	2253026	+	ONMMKP_04083	tctD	Transcriptional regulatory protein TctD	SO:0001217, UniRef:UniRef50_P0CL17
contig_5	cds	2253013	2254428	+	ONMMKP_04084		histidine kinase	SO:0001217, UniRef:UniRef50_Q8ZMM5
contig_5	cds	2254561	2255574	+	ONMMKP_04085		Nickel/cobalt efflux system	SO:0001217, UniRef:UniRef50_A0A2X4V224
contig_5	cds	2255667	2255780	-	ONMMKP_04086		Inner membrane protein	SO:0001217, UniRef:UniRef50_S5NI77
contig_5	cds	2256296	2257192	-	ONMMKP_04087	mig-14	antimicrobial peptide resistance protein Mig-14	SO:0001217, UniRef:UniRef50_A9MG32, VFDB:VFC0325, VFDB:VFG002302
contig_5	cds	2257486	2258415	-	ONMMKP_04088	virK	VirK family antimicrobial peptide resistance protein	BlastRules:WP_000178733, SO:0001217, UniRef:UniRef50_A9MG33
contig_5	cds	2258934	2259986	+	ONMMKP_04089	pipB2	SPI-2 type III secretion system effector PipB2	BlastRules:WP_001738474, BlastRules:WP_001801692, SO:0001217, UniRef:UniRef50_Q8ZMM8
contig_5	cds	2260182	2260493	+	ONMMKP_04090		Inner membrane protein	SO:0001217, UniRef:UniRef50_A0A637CPH8
contig_5	cds	2261025	2263199	+	ONMMKP_04091		Ferric enterobactin receptor	SO:0001217, UniRef:UniRef50_S6BLS3
contig_5	cds	2263241	2264176	-	ONMMKP_04092	iroE	Salmochelin siderophore protein IroE	SO:0001217, UniRef:UniRef50_A0A3N2EU85
contig_5	cds	2264208	2265452	-	ONMMKP_04093		Enterochelin esterase N-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_A9MG41
contig_5	cds	2265562	2269218	-	ONMMKP_04094	iroC	salmochelin/enterobactin export ABC transporter IroC	BlastRules:WP_001141250, BlastRules:WP_001318221, BlastRules:WP_017345711, NCBIProtein:AUH19662.1, SO:0001217, UniRef:UniRef50_A0A246NG23
contig_5	cds	2269299	2270414	-	ONMMKP_04095	iroB	salmochelin biosynthesis C-glycosyltransferase IroB	BlastRules:WP_015874980, BlastRules:WP_016242764, NCBIProtein:EOW04219.1, SO:0001217, UniRef:UniRef50_A0A0H2V630
contig_5	cds	2271377	2271949	-	ONMMKP_04096	hin	flagellar phase variation DNA invertase Hin	BlastRules:WP_000190912, SO:0001217, UniRef:UniRef50_A0A2P0AZE3
contig_5	cds	2272041	2273561	+	ONMMKP_04097		Flagellin	SO:0001217, UniRef:UniRef50_I0LF45
contig_5	cds	2273638	2274168	+	ONMMKP_04098	fljA	phase 1 flagellin gene repressor FljA	BlastRules:WP_000388997, NCBIProtein:AAL21656.1, SO:0001217, UniRef:UniRef50_A0A344SAE0
contig_5	cds	2274817	2275830	-	ONMMKP_04099		Phage abortive infection protein	SO:0001217, UniRef:UniRef50_A0A3Y5LPP3
contig_5	cds	2275837	2276850	-	ONMMKP_04100		Phage integrase	SO:0001217, UniRef:UniRef50_A4SLB9
contig_5	cds	2276850	2277422	-	ONMMKP_04101		Repressor protein CI	SO:0001217, UniRef:UniRef50_A0A9W4Q6S8
contig_5	cds	2277564	2277767	+	ONMMKP_04102		HTH merR-type domain-containing protein	SO:0001217, UniRef:UniRef50_A0A5U8SE37
contig_5	cds	2277718	2278308	+	ONMMKP_04103		Phage regulatory CII family protein	SO:0001217, UniRef:UniRef50_A0A244B2Q1
contig_5	cds	2278318	2278545	+	ONMMKP_04104		DUF2724 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A3S7D9N8
contig_5	cds	2278766	2278960	+	ONMMKP_04105		hypothetical protein	
contig_5	cds	2278960	2279361	+	ONMMKP_04106		Phage protein	SO:0001217, UniRef:UniRef50_B7NAC3
contig_5	cds	2279429	2279659	+	ONMMKP_04107		DUF2732 domain-containing protein	SO:0001217, UniRef:UniRef50_B7NAC4
contig_5	cds	2279650	2280510	+	ONMMKP_04108		Site-specific DNA-methyltransferase (adenine-specific)	SO:0001217, UniRef:UniRef50_B7NAC5
contig_5	cds	2280507	2282528	+	ONMMKP_04109		Replication gene A protein-like domain-containing protein	SO:0001217, UniRef:UniRef50_A0A9W4Q6S4
contig_5	cds	2282647	2282859	+	ONMMKP_04110		hypothetical protein	
contig_5	cds	2282833	2283102	-	ONMMKP_04111		Zinc finger Ogr/Delta-type domain-containing protein	SO:0001217, UniRef:UniRef50_A0A6P1Q4I1
contig_5	cds	2283153	2284214	-	ONMMKP_04112		Phage portal protein	SO:0001217, UniRef:UniRef50_A0A6P1Q4V5
contig_5	cds	2284211	2285986	-	ONMMKP_04113		Uncharacterized conserved protein	SO:0001217, UniRef:UniRef50_A0A379B4K9
contig_5	cds	2286147	2286947	+	ONMMKP_04114		Phage capsid protein	SO:0001217, UniRef:UniRef50_C0PX73
contig_5	cds	2287009	2288031	+	ONMMKP_04115		Phage major capsid protein, P2 family, putative	SO:0001217, UniRef:UniRef50_A0A076LIX9
contig_5	cds	2288035	2288736	+	ONMMKP_04116		Terminase	SO:0001217, UniRef:UniRef50_A0A6P1Q419
contig_5	cds	2288782	2289285	+	ONMMKP_04117		Phage head completion protein	SO:0001217, UniRef:UniRef50_E5YE62
contig_5	cds	2289282	2289788	+	ONMMKP_04118		Phage tail protein	SO:0001217, UniRef:UniRef50_A0A0H3CM37
contig_5	cds	2289785	2290492	+	ONMMKP_04119		Phage protein	SO:0001217, UniRef:UniRef50_A0A376U881
contig_5	cds	2290489	2291616	+	ONMMKP_04120		Phage tail protein	SO:0001217, UniRef:UniRef50_A0AAJ5BGM3
contig_5	cds	2291613	2292068	+	ONMMKP_04121		Tail tube protein	SO:0001217, UniRef:UniRef50_E0SAN4
contig_5	cds	2292078	2292371	+	ONMMKP_04122		Holin	SO:0001217, UniRef:UniRef50_A0A1E7Z087
contig_5	cds	2292368	2292709	+	ONMMKP_04123		Peptidase M15C domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0H3CM30
contig_5	cds	2292709	2293041	+	ONMMKP_04124		Phage protein	SO:0001217, UniRef:UniRef50_A0A1E7YZQ0
contig_5	cds	2293188	2293445	+	ONMMKP_04125		Phage protein	SO:0001217, UniRef:UniRef50_A0A0F7LPY6
contig_5	cds	2293633	2295603	+	ONMMKP_04126		Phage tail protein	SO:0001217, UniRef:UniRef50_A0A653FUH3
contig_5	cds	2295600	2295929	+	ONMMKP_04127		Phage protein	SO:0001217, UniRef:UniRef50_C5BH11
contig_5	cds	2295926	2297110	+	ONMMKP_04128		Putative baseplate protein gp29	SO:0001217, UniRef:UniRef50_P51733
contig_5	cds	2297103	2297690	+	ONMMKP_04129		Protein phage	SO:0001217, UniRef:UniRef50_D3UZS3
contig_5	cds	2297700	2299856	+	ONMMKP_04130		Phage tail protein	SO:0001217, UniRef:UniRef50_A0A626LWT3
contig_5	cds	2299869	2300423	+	ONMMKP_04131		Tail fiber assembly protein	SO:0001217, UniRef:UniRef50_A0A6C8Y6Q5
contig_5	cds	2300413	2301138	+	ONMMKP_04132		Phage protein	SO:0001217, UniRef:UniRef50_B7NAF0
contig_5	cds	2301110	2301655	+	ONMMKP_04133		Phage protein	SO:0001217, UniRef:UniRef50_B7NAF1
contig_5	cds	2301658	2303358	+	ONMMKP_04134		Phage-like protein	SO:0001217, UniRef:UniRef50_A0A2A7T575
contig_5	cds	2304039	2305157	+	ONMMKP_04135		DUF4935 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0H3CM12
contig_5	cds	2305983	2306690	-	ONMMKP_04136		Integrase family protein	SO:0001217, UniRef:UniRef50_A0A0A8VBF3
contig_5	cds	2306782	2307024	-	ONMMKP_04137		hypothetical protein	
contig_5	cds	2307274	2308299	-	ONMMKP_04138		Integrase	SO:0001217, UniRef:UniRef50_A0A482IKL5
contig_5	cds	2308303	2308935	-	ONMMKP_04139		hypothetical protein	PFAM:PF07022.19, PFAM:PF16452.10
contig_5	cds	2309052	2309291	+	ONMMKP_04140		Rha family transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A4R3ZCE0
contig_5	cds	2309327	2309836	+	ONMMKP_04141		Regulatory protein CII	SO:0001217, UniRef:UniRef50_P21678
contig_5	cds	2310025	2310483	-	ONMMKP_04142		ABC transmembrane type-1 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1G4XH96
contig_5	cds	2310703	2311044	+	ONMMKP_04143		Prophage protein	SO:0001217, UniRef:UniRef50_A0A0A3Z8S8
contig_5	cds	2311112	2311345	+	ONMMKP_04144		DUF2732 domain-containing protein	SO:0001217, UniRef:UniRef50_W8UR34
contig_5	cds	2311345	2311572	+	ONMMKP_04145		Zinc finger DksA/TraR C4-type domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0X4EUP5
contig_5	cds	2311569	2312426	+	ONMMKP_04146		Site-specific DNA-methyltransferase (adenine-specific)	SO:0001217, UniRef:UniRef50_A0A380PNN7
contig_5	cds	2312417	2314828	+	ONMMKP_04147		Bacteriophage replication gene A protein (GPA)	SO:0001217, UniRef:UniRef50_A0A379VLE9
contig_5	cds	2314984	2315172	+	ONMMKP_04148		hypothetical protein	
contig_5	cds	2315184	2315417	+	ONMMKP_04149	dinI	Damage-inducible protein DinI	SO:0001217, UniRef:UniRef50_A0A071LV37
contig_5	cds	2315704	2315922	+	ONMMKP_04150		hypothetical protein	
contig_5	cds	2315922	2316764	+	ONMMKP_04151		DUF502 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A6C8F5N5
contig_5	cds	2316990	2317535	+	ONMMKP_04152		Superinfection exclusion protein B	SO:0001217, UniRef:UniRef50_A0A1D8ITK1
contig_5	cds	2317579	2318619	-	ONMMKP_04153		Presumed portal vertex protein	SO:0001217, UniRef:UniRef50_A0A0F2RD97
contig_5	cds	2318619	2320337	-	ONMMKP_04154		Terminase, ATPase subunit	SO:0001217, UniRef:UniRef50_A0A447PB08
contig_5	cds	2320528	2321361	+	ONMMKP_04155		Presumed capsid scaffolding protein (GpO)	SO:0001217, UniRef:UniRef50_B7MJI6
contig_5	cds	2321378	2322442	+	ONMMKP_04156		Phage major capsid protein, P2 family	SO:0001217, UniRef:UniRef50_J7TAL9
contig_5	cds	2322446	2323096	+	ONMMKP_04157		Terminase endonuclease subunit	SO:0001217, UniRef:UniRef50_A0AAD0LR85
contig_5	cds	2323190	2323654	+	ONMMKP_04158		Head completion-stabilization protein	SO:0001217, UniRef:UniRef50_A0A482J8I2
contig_5	cds	2323654	2323857	+	ONMMKP_04159		Tail protein X	SO:0001217, UniRef:UniRef50_A0A0U5L4M3
contig_5	cds	2323861	2324076	+	ONMMKP_04160		Secretory protein	SO:0001217, UniRef:UniRef50_D4GM51
contig_5	cds	2324057	2324566	+	ONMMKP_04161		Lysozyme	SO:0001217, UniRef:UniRef50_A0A3S7S770
contig_5	cds	2324571	2324948	+	ONMMKP_04162		Peptidase	SO:0001217, UniRef:UniRef50_A0A0H3CTL8
contig_5	cds	2324948	2325373	+	ONMMKP_04163	lysB	LysB family transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A2K8QNU3
contig_5	cds	2325469	2325900	+	ONMMKP_04164		Phage tail protein	SO:0001217, UniRef:UniRef50_A0A0E2L116
contig_5	cds	2325893	2326336	+	ONMMKP_04165		Phage virion morphogenesis (Putative tail completion) protein	SO:0001217, UniRef:UniRef50_A0A1G8TIP3
contig_5	cds	2326387	2328093	-	ONMMKP_04166		Abortive phage infection protein C-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_A0A5H8Z3G9
contig_5	cds	2328232	2328810	+	ONMMKP_04167		Phage baseplate assembly protein V	SO:0001217, UniRef:UniRef50_A0A7Y6NHF1
contig_5	cds	2328807	2329166	+	ONMMKP_04168		IraD/Gp25-like domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1I5FMG2
contig_5	cds	2329153	2330061	+	ONMMKP_04169		Baseplate protein J	SO:0001217, UniRef:UniRef50_P51767
contig_5	cds	2330054	2330659	+	ONMMKP_04170		Phage tail protein I	SO:0001217, UniRef:UniRef50_A0A3B0MF11
contig_5	cds	2330656	2332434	+	ONMMKP_04171		Phage tail protein	SO:0001217, UniRef:UniRef50_A0A6C8YE37
contig_5	cds	2332434	2333021	+	ONMMKP_04172		hypothetical protein	
contig_5	cds	2333025	2333564	-	ONMMKP_04173		Tail fiber assembly protein	SO:0001217, UniRef:UniRef50_A0A633CHN0
contig_5	cds	2333567	2334433	-	ONMMKP_04174		Phage tail protein	SO:0001217, UniRef:UniRef50_A0A061YA39
contig_5	cds	2334463	2335020	+	ONMMKP_04175	fin	serine-type DNA invertase Fin	BlastRules:WP_001165559, SO:0001217, UniRef:UniRef50_A0A328TJA5
contig_5	cds	2334971	2335090	-	ONMMKP_04176		hypothetical protein	
contig_5	cds	2335123	2336295	+	ONMMKP_04177		Gp21	SO:0001217, UniRef:UniRef50_E5E3V0
contig_5	cds	2336305	2336820	+	ONMMKP_04178		Phage major tail tube protein	SO:0001217, UniRef:UniRef50_A0A564M9F6
contig_5	cds	2336875	2337177	+	ONMMKP_04179		Phage tail assembly protein	SO:0001217, UniRef:UniRef50_D4GM35
contig_5	cds	2337304	2340111	+	ONMMKP_04180		Phage tail tape measure protein, TP901 family, core region	SO:0001217, UniRef:UniRef50_A0A1G4XFM3
contig_5	cds	2340108	2340593	+	ONMMKP_04181		phage tail protein	SO:0001217, UniRef:UniRef50_UPI0010CAFEC5
contig_5	cds	2340590	2341690	+	ONMMKP_04182		Late control protein D	SO:0001217, UniRef:UniRef50_J7TB45
contig_5	cds	2341737	2341976	+	ONMMKP_04183		hypothetical protein	
contig_5	cds	2342003	2342485	-	ONMMKP_04184		BRCT domain-containing protein	SO:0001217, UniRef:UniRef50_A0A830SMZ6
contig_5	tmRNA	2342610	2342972	-	ONMMKP_04185	ssrA	transfer-messenger RNA, SsrA	SO:0000584
contig_5	cds	2343044	2344234	-	ONMMKP_04186		Membrane fusion protein (MFP) family protein	SO:0001217, UniRef:UniRef50_A0A5R9RA74
contig_5	cds	2344215	2346395	-	ONMMKP_04187		ABC-type xenobiotic transporter	SO:0001217, UniRef:UniRef50_A0A6N3B0Z0
contig_5	cds	2346392	2347801	-	ONMMKP_04188	tolC	Type I secretion protein TolC	SO:0001217, UniRef:UniRef50_A0A085G5N7
contig_5	ncRNA	2347520	2347864	+	ONMMKP_04189	isrL	isrL Hfq binding RNA	RFAM:RF01395, SO:0000655
contig_5	cds	2347866	2359340	-	ONMMKP_04190	bapA	biofilm-associated protein BapA	SO:0001217, UniRef:UniRef50_A0A5T8G173, VFDB:VFC0001, VFDB:VFG052343
contig_5	cds	2359955	2360482	-	ONMMKP_04191		SsrA-binding protein	SO:0001217, UniRef:UniRef50_P0A832
contig_5	cds	2360626	2361063	+	ONMMKP_04192		Coenzyme Q-binding protein COQ10 START domain-containing protein	SO:0001217, UniRef:UniRef50_H2FST7
contig_5	cds	2361053	2361343	+	ONMMKP_04193		UPF0125 protein NCTC10665_01251	SO:0001217, UniRef:UniRef50_A0A448Q3Q1
contig_5	cds	2361509	2361847	-	ONMMKP_04194	bamE	Outer membrane protein assembly factor BamE	SO:0001217, UniRef:UniRef50_D1P3C6
contig_5	cds	2361996	2363657	-	ONMMKP_04195	recN	DNA repair protein RecN	SO:0001217, UniRef:UniRef50_P05824
contig_5	cds	2363743	2364621	-	ONMMKP_04196		NAD kinase	SO:0001217, UniRef:UniRef50_P65774
contig_5	cds	2364745	2365335	+	ONMMKP_04197	grpE	Protein GrpE	SO:0001217, UniRef:UniRef50_A0A807LAV3
contig_5	cds	2365370	2365975	-	ONMMKP_04198		Cytoplasmic protein	SO:0001217, UniRef:UniRef50_A0A447JE05
contig_5	cds	2366096	2367337	-	ONMMKP_04199	yfjD	UPF0053 inner membrane protein YfjD	SO:0001217, UniRef:UniRef50_P37908
contig_5	cds	2367402	2368193	-	ONMMKP_04200	ypjD	Inner membrane protein YpjD	SO:0001217, UniRef:UniRef50_P64432
contig_5	cds	2368359	2369720	+	ONMMKP_04201		Signal recognition particle protein	SO:0001217, UniRef:UniRef50_F7XXX9
contig_5	cds	2369973	2370221	+	ONMMKP_04202		Small ribosomal subunit protein bS16	SO:0001217, UniRef:UniRef50_Q5QUU8
contig_5	cds	2370240	2370788	+	ONMMKP_04203	rimM	Ribosome maturation factor RimM	SO:0001217, UniRef:UniRef50_Q5E7F1
contig_5	cds	2370833	2371600	+	ONMMKP_04204		tRNA (guanine-N(1)-)-methyltransferase	SO:0001217, UniRef:UniRef50_P43912
contig_5	cds	2371641	2371988	+	ONMMKP_04205		Large ribosomal subunit protein bL19	SO:0001217, UniRef:UniRef50_Q9CLE0
contig_5	cds	2372145	2373365	-	ONMMKP_04206	dgcN	Diguanylate cyclase DgcN	SO:0001217, UniRef:UniRef50_P46139
contig_5	cds	2373358	2373876	-	ONMMKP_04207	yfiR	YfiR family protein	SO:0001217, UniRef:UniRef50_H5V653
contig_5	cds	2374316	2375386	+	ONMMKP_04208	aroF	3-deoxy-7-phosphoheptulonate synthase AroF	BlastRules:WP_001168032, EC:2.5.1.54, SO:0001217, UniRef:UniRef50_Q7MNL4
contig_5	cds	2375396	2376517	+	ONMMKP_04209		T-protein	SO:0001217, UniRef:UniRef50_Q7CPZ8
contig_5	cds	2376575	2377483	+	ONMMKP_04210		6-deoxy-6-sulfogluconolactonase	SO:0001217, UniRef:UniRef50_P0DOV6
contig_5	cds	2377444	2378604	-	ONMMKP_04211		Bifunctional chorismate mutase/prephenate dehydratase	SO:0001217, UniRef:UniRef50_P0A9J8
contig_5	ncRNA-region	2378627	2378752	-			Phenylalanine leader peptide	RFAM:RF01859, SO:0000140
contig_5	cds	2378855	2379193	-	ONMMKP_04212		Ribosome-associated inhibitor A	SO:0001217, UniRef:UniRef50_P0AD49
contig_5	cds	2379465	2380202	-	ONMMKP_04213	bamD	Outer membrane protein assembly factor BamD	SO:0001217, UniRef:UniRef50_P0AC02
contig_5	cds	2380334	2381314	+	ONMMKP_04214		Ribosomal large subunit pseudouridine synthase D	SO:0001217, UniRef:UniRef50_P33643
contig_5	cds	2381311	2382042	+	ONMMKP_04215		Purine nucleoside phosphorylase	SO:0001217, UniRef:UniRef50_A0A6M4GWA4
contig_5	ncRNA	2382053	2382191	+	ONMMKP_04216	Ysr155_RyfD	Yersinia sRNA 155(RyfD)	RFAM:RF02768, SO:0000655
contig_5	cds	2382172	2384745	+	ONMMKP_04217	clpB	Chaperone protein ClpB	SO:0001217, UniRef:UniRef50_A0A1G6W1U3
contig_5	rRNA	2385201	2386742	+	ONMMKP_04218	rrs	16S ribosomal RNA	GO:0003735, GO:0005840, KEGG:K01977, RFAM:RF00177, SO:0001000
contig_5	tRNA	2386828	2386903	+	ONMMKP_04219	trnE	tRNA-Glu(ttc)	SO:0000259
contig_5	ncRNA	2386981	2387089	+	ONMMKP_04220	StyR-44	Salmonella enterica Typhi npcRNA 44	RFAM:RF01830, SO:0000655
contig_5	rRNA	2387097	2390083	+	ONMMKP_04221	rrl	23S ribosomal RNA	GO:0003735, GO:0005840, KEGG:K01980, RFAM:RF02541, SO:0001001
contig_5	rRNA	2390280	2390395	+	ONMMKP_04222	rrf	5S ribosomal RNA	GO:0003735, GO:0005840, KEGG:K01985, RFAM:RF00001, SO:0000652
contig_5	cds	2390604	2391059	+	ONMMKP_04223		DUF4385 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A142YLP9
contig_5	cds	2391163	2392464	+	ONMMKP_04224		Alpha-ketoglutarate permease	SO:0001217, UniRef:UniRef50_B2TYL0
contig_5	cds	2392461	2392784	-	ONMMKP_04225	yfiM	YfiM family lipoprotein	SO:0001217, UniRef:UniRef50_Q9I630
contig_5	cds	2392829	2394184	-	ONMMKP_04226		CDP-diacylglycerol--serine O-phosphatidyltransferase	SO:0001217, UniRef:UniRef50_P23830
contig_5	cds	2394299	2396959	-	ONMMKP_04227	pat	protein lysine acetyltransferase	BlastRules:WP_000082639, SO:0001217, UniRef:UniRef50_P76594
contig_5	cds	2397013	2397693	-	ONMMKP_04228	tapT	tRNA-uridine aminocarboxypropyltransferase	BlastRules:WP_001300438, EC:2.5.1.25, SO:0001217, UniRef:UniRef50_A0A024HE06
contig_5	cds	2397766	2398185	-	ONMMKP_04229		Thioredoxin	SO:0001217, UniRef:UniRef50_A0A377A270
contig_5	cds	2398389	2399426	+	ONMMKP_04230	yfiF	Uncharacterized tRNA/rRNA methyltransferase YfiF	SO:0001217, UniRef:UniRef50_P0AGJ5
contig_5	cds	2399542	2400231	-	ONMMKP_04231		Uracil-DNA glycosylase	SO:0001217, UniRef:UniRef50_A1SUE5
contig_5	cds	2400550	2400933	+	ONMMKP_04232		Autonomous glycyl radical cofactor	SO:0001217, UniRef:UniRef50_Q6D209
contig_5	cds	2400995	2401582	-	ONMMKP_04233		Cysteine/O-acetylserine efflux protein	SO:0001217, UniRef:UniRef50_Q8ZMX5
contig_5	cds	2401685	2402584	+	ONMMKP_04234	yfiE	Uncharacterized HTH-type transcriptional regulator YfiE	SO:0001217, UniRef:UniRef50_P33634
contig_5	cds	2402602	2403936	-	ONMMKP_04235	srmB	ATP-dependent RNA helicase SrmB	SO:0001217, UniRef:UniRef50_P21507
contig_5	cds	2404067	2404804	+	ONMMKP_04236	trmN	tRNA(1)(Val) (adenine(37)-N(6))-methyltransferase TrmN	BlastRules:WP_000083343, BlastRules:WP_000083348, EC:2.1.1.223, SO:0001217, UniRef:UniRef50_C6CNL2
contig_5	cds	2404789	2406411	-	ONMMKP_04237		L-aspartate oxidase	SO:0001217, UniRef:UniRef50_P10902
contig_5	cds	2406836	2407411	+	ONMMKP_04238	rpoE	RNA polymerase sigma factor RpoE	BlastRules:WP_000003307, SO:0001217, UniRef:UniRef50_G4SZY6
contig_5	cds	2407443	2408093	+	ONMMKP_04239	rseA	Anti-sigma-E factor RseA	SO:0001217, UniRef:UniRef50_P0AFX7
contig_5	cds	2408093	2409049	+	ONMMKP_04240	rseB	Sigma-E factor regulatory protein RseB	SO:0001217, UniRef:UniRef50_D0ZSY7
contig_5	ncRNA	2409010	2409895	-	ONMMKP_04241	asrC	antisense RNA of rseC mRNA	RFAM:RF02746, SO:0000644
contig_5	cds	2409046	2409525	+	ONMMKP_04242	rseC	SoxR-reducing system protein RseC	SO:0001217, UniRef:UniRef50_A9MGW7
contig_5	cds	2409777	2411576	+	ONMMKP_04243		Elongation factor 4	SO:0001217, UniRef:UniRef50_A0A2D9XTD1
contig_5	cds	2411593	2412567	+	ONMMKP_04244		Signal peptidase I	SO:0001217, UniRef:UniRef50_P00803
contig_5	ncRNA-region	2412684	2412895	+			rncO	RFAM:RF00552, SO:0005836
contig_5	cds	2412784	2413521	+	ONMMKP_04245		Ribonuclease 3	SO:0001217, UniRef:UniRef50_P0A7Y0
contig_5	cds	2413518	2414423	+	ONMMKP_04246		GTPase Era	SO:0001217, UniRef:UniRef50_Q8ZD71
contig_5	cds	2414435	2415163	+	ONMMKP_04247	recO	DNA repair protein RecO	SO:0001217, UniRef:UniRef50_P0A7H3
contig_5	cds	2415175	2415906	+	ONMMKP_04248		Pyridoxine 5'-phosphate synthase	SO:0001217, UniRef:UniRef50_Q8ZCP4
contig_5	cds	2415906	2416286	+	ONMMKP_04249		Holo-[acyl-carrier-protein] synthase	SO:0001217, UniRef:UniRef50_P24224
contig_5	cds	2416398	2416658	-	ONMMKP_04250		Ferredoxin	SO:0001217, UniRef:UniRef50_P00208
contig_5	cds	2416696	2417622	-	ONMMKP_04251	lysR	LysR family transcriptional regulator	SO:0001217, UniRef:UniRef50_Q8ZN21
