# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	3367592	3367693	-	LNHIMF_03341		hypothetical protein	
contig_1	ncRNA-region	3367633	3367755	-			Enterobacteria greA leader	RFAM:RF01769, SO:0000140
contig_1	cds	3367786	3369219	+	LNHIMF_03342	dacB	D-alanyl-D-alanine carboxypeptidase DacB	SO:0001217, UniRef:UniRef50_P24228
contig_1	cds	3369350	3370522	-	LNHIMF_03343		GTPase ObgE/CgtA	SO:0001217, UniRef:UniRef50_P42641
contig_1	cds	3370538	3371503	-	LNHIMF_03344	yhbE	Uncharacterized inner membrane transporter YhbE	SO:0001217, UniRef:UniRef50_P0AA73
contig_1	cds	3371633	3371890	-	LNHIMF_03345		Large ribosomal subunit protein bL27	SO:0001217, UniRef:UniRef50_P0A7L8
contig_1	cds	3371910	3372221	-	LNHIMF_03346		Large ribosomal subunit protein bL21	SO:0001217, UniRef:UniRef50_Q5R027
contig_1	cds	3372338	3373450	+	LNHIMF_03347		Octaprenyl diphosphate synthase	SO:0001217, UniRef:UniRef50_P0AD57
contig_1	cds	3373682	3373969	+	LNHIMF_03348		hypothetical protein	PFAM:PF13693.12
contig_1	cds	3374027	3375286	-	LNHIMF_03349		UDP-N-acetylglucosamine 1-carboxyvinyltransferase	SO:0001217, UniRef:UniRef50_P33038
contig_1	cds	3375340	3375633	-	LNHIMF_03350	ibaG	BolA family iron metabolism protein IbaG	BlastRules:WP_000368006, BlastRules:WP_000429656, BlastRules:WP_004814457, SO:0001217, UniRef:UniRef50_H5UZJ3
contig_1	cds	3375782	3376078	-	LNHIMF_03351		STAS domain-containing protein	SO:0001217, UniRef:UniRef50_B7LR58
contig_1	cds	3376078	3376713	-	LNHIMF_03352	mlaC	Intermembrane phospholipid transport system binding protein MlaC	SO:0001217, UniRef:UniRef50_P0ADV7
contig_1	cds	3376732	3377283	-	LNHIMF_03353	mlaD	Intermembrane phospholipid transport system binding protein MlaD	SO:0001217, UniRef:UniRef50_P45029
contig_1	cds	3377288	3378070	-	LNHIMF_03354	mlaE	Intermembrane phospholipid transport system permease protein MlaE	SO:0001217, UniRef:UniRef50_A0A418GDJ1
contig_1	cds	3378078	3378890	-	LNHIMF_03355	mlaF	Intermembrane phospholipid transport system ATP-binding protein MlaF	SO:0001217, UniRef:UniRef50_P63386
contig_1	cds	3379103	3380080	+	LNHIMF_03356	yrbG	Inner membrane protein YrbG	SO:0001217, UniRef:UniRef50_P45394
contig_1	cds	3380094	3381080	+	LNHIMF_03357		Arabinose 5-phosphate isomerase	SO:0001217, UniRef:UniRef50_A0A451DLT0
contig_1	cds	3381101	3381667	+	LNHIMF_03358	kdsC	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC	SO:0001217, UniRef:UniRef50_A0A140N5J7
contig_1	cds	3381664	3382239	+	LNHIMF_03359	lptC	Lipopolysaccharide export system protein LptC	SO:0001217, UniRef:UniRef50_P0ADV9
contig_1	cds	3382208	3382762	+	LNHIMF_03360	lptA	Lipopolysaccharide export system protein LptA	SO:0001217, UniRef:UniRef50_P0ADV1
contig_1	cds	3382769	3383494	+	LNHIMF_03361	lptB	Lipopolysaccharide export system ATP-binding protein LptB	SO:0001217, UniRef:UniRef50_P45073
contig_1	cds	3383542	3384975	+	LNHIMF_03362		RNA polymerase sigma-54 factor	SO:0001217, UniRef:UniRef50_P24255
contig_1	cds	3384998	3385285	+	LNHIMF_03363		Ribosome hibernation promoting factor	SO:0001217, UniRef:UniRef50_P0AFX0
contig_1	cds	3385403	3385894	+	LNHIMF_03364		Nitrogen regulatory protein	SO:0001217, UniRef:UniRef50_P69829
contig_1	cds	3385940	3386794	+	LNHIMF_03365	rapZ	RNase adapter protein RapZ	SO:0001217, UniRef:UniRef50_C4K7I7
contig_1	cds	3386791	3387063	+	LNHIMF_03366		Phosphocarrier protein NPr	SO:0001217, UniRef:UniRef50_P0A9N0
contig_1	cds	3387119	3387223	-	LNHIMF_03367		hypothetical protein	
contig_1	cds	3387313	3387945	+	LNHIMF_03368	yrbL	Uncharacterized protein YrbL	SO:0001217, UniRef:UniRef50_P64610
contig_1	cds	3388020	3388748	-	LNHIMF_03369		Biosynthetic peptidoglycan transglycosylase	SO:0001217, UniRef:UniRef50_P46022
contig_1	cds	3388745	3389398	-	LNHIMF_03370	elbB	Glyoxalase ElbB	SO:0001217, UniRef:UniRef50_P0ABU5
contig_1	ncRNA	3389516	3389620	+	LNHIMF_03371	arcZ	ArcZ RNA	RFAM:RF00081, SO:0000655
contig_1	cds	3389625	3391961	-	LNHIMF_03372	arcB	Aerobic respiration control sensor protein ArcB	SO:0001217, UniRef:UniRef50_P0AEC3
contig_1	cds	3392055	3392984	-	LNHIMF_03373	yhcC	Protein YhcC	SO:0001217, UniRef:UniRef50_P0ADW6
contig_1	cds	3393656	3398116	+	LNHIMF_03374		Glutamate synthase [NADPH] large chain	SO:0001217, UniRef:UniRef50_P09831
contig_1	cds	3398126	3399544	+	LNHIMF_03375	gltD	glutamate synthase subunit GltD	BlastRules:WP_000081674, EC:1.4.1.13, SO:0001217, UniRef:UniRef50_Q3SF93
contig_1	cds	3399752	3400855	+	LNHIMF_03376		Protein	SO:0001217, UniRef:UniRef50_A0A377AE16
contig_1	cds	3400971	3402224	+	LNHIMF_03377		Cytosine permease	SO:0001217, UniRef:UniRef50_P0AA82
contig_1	cds	3402211	3403491	+	LNHIMF_03378		N-isopropylammelide isopropylaminohydrolase	SO:0001217, UniRef:UniRef50_A0AAE8NBA7
contig_1	cds	3403573	3404040	-	LNHIMF_03379	nanQ	N-acetylneuraminate anomerase NanQ	SO:0001217, UniRef:UniRef50_P45424
contig_1	cds	3404037	3404912	-	LNHIMF_03380	nanK	N-acetylmannosamine kinase	BlastRules:WP_000208982, BlastRules:WP_000209011, EC:2.7.1.60, SO:0001217, UniRef:UniRef50_Q8ZLQ8
contig_1	cds	3404909	3405598	-	LNHIMF_03381		N-acylglucosamine-6-phosphate 2-epimerase	SO:0001217, UniRef:UniRef50_Q4ACH4
contig_1	cds	3405645	3407135	-	LNHIMF_03382	nanT	sialic acid transporter NanT	BlastRules:WP_000108454, SO:0001217, UniRef:UniRef50_P41036
contig_1	cds	3407251	3408144	-	LNHIMF_03383		N-acetylneuraminate lyase	SO:0001217, UniRef:UniRef50_P0A6L4
contig_1	cds	3408279	3409061	-	LNHIMF_03384	nanR	transcriptional regulator NanR	BlastRules:WP_000382926, SO:0001217, UniRef:UniRef50_P0A8W0
contig_1	cds	3409179	3409679	-	LNHIMF_03385		ClpXP protease specificity-enhancing factor	SO:0001217, UniRef:UniRef50_A0A0T9TVK0
contig_1	cds	3409685	3410323	-	LNHIMF_03386		Stringent starvation A-like protein	SO:0001217, UniRef:UniRef50_Q83AY0
contig_1	cds	3410438	3410719	+	LNHIMF_03387		Cytoplasmic protein	SO:0001217, UniRef:UniRef50_A0A619KAQ4
contig_1	cds	3410637	3411029	-	LNHIMF_03388		Small ribosomal subunit protein uS9	SO:0001217, UniRef:UniRef50_Q83AX9
contig_1	cds	3411045	3411473	-	LNHIMF_03389		Large ribosomal subunit protein uL13	SO:0001217, UniRef:UniRef50_Q0WB88
contig_1	cds	3411775	3412899	-	LNHIMF_03390	zapE	Cell division protein ZapE	SO:0001217, UniRef:UniRef50_E0SHD9
contig_1	cds	3413092	3413490	+	LNHIMF_03391		Z-ring associated protein G	SO:0001217, UniRef:UniRef50_A0A2C6DQ12
contig_1	cds	3413647	3415002	+	LNHIMF_03392		peptidase Do	SO:0001217, UniRef:UniRef50_A0AAI9DJG3
contig_1	cds	3415095	3416165	+	LNHIMF_03393	degS	Serine endoprotease DegS	SO:0001217, UniRef:UniRef50_P44947
contig_1	cds	3416199	3416897	-	LNHIMF_03394		2-(5''-triphosphoribosyl)-3'-dephosphocoenzyme-A synthase	SO:0001217, UniRef:UniRef50_A0A755KUY0
contig_1	cds	3416950	3418251	-	LNHIMF_03395		Oxaloacetate decarboxylase beta chain	SO:0001217, UniRef:UniRef50_P13156
contig_1	cds	3418264	3420033	-	LNHIMF_03396		Oxaloacetate decarboxylase alpha subunit	SO:0001217, UniRef:UniRef50_A0A379XLB9
contig_1	cds	3420049	3420291	-	LNHIMF_03397		Oxaloacetate decarboxylase gamma chain 2	SO:0001217, UniRef:UniRef50_Q03032
contig_1	cds	3420448	3421065	-	LNHIMF_03398		L(+)-tartrate dehydratase subunit beta	SO:0001217, UniRef:UniRef50_A0A448HJ19
contig_1	cds	3421065	3421964	-	LNHIMF_03399		L(+)-tartrate dehydratase subunit alpha	SO:0001217, UniRef:UniRef50_A0AA86DWW2
contig_1	cds	3421997	3423265	-	LNHIMF_03400		Citrate transporter-like domain-containing protein	SO:0001217, UniRef:UniRef50_F3B4M1
contig_1	cds	3423476	3424141	-	LNHIMF_03401		FCD domain-containing protein	SO:0001217, UniRef:UniRef50_A0A173WL98
contig_1	cds	3424128	3424757	-	LNHIMF_03402		HTH gntR-type domain-containing protein	SO:0001217, UniRef:UniRef50_A0A6P1Q3K7
contig_1	cds	3424877	3425815	-	LNHIMF_03403		Malate dehydrogenase	SO:0001217, UniRef:UniRef50_P61889
contig_1	cds	3426230	3426700	+	LNHIMF_03404		Arginine repressor	SO:0001217, UniRef:UniRef50_A3N1U5
contig_1	cds	3427065	3427328	+	LNHIMF_03405		YdgH/BhsA/McbA-like domain-containing protein	SO:0001217, UniRef:UniRef50_A8AQD1
contig_1	cds	3427432	3427698	+	LNHIMF_03406		YdgH/BhsA/McbA-like domain-containing protein	SO:0001217, UniRef:UniRef50_U3TYX6
contig_1	cds	3427758	3428030	-	LNHIMF_03407		Barstar (barnase inhibitor) domain-containing protein	SO:0001217, UniRef:UniRef50_A0A4R0G4V7
contig_1	cds	3428202	3430169	-	LNHIMF_03408	aaeB	p-hydroxybenzoic acid efflux pump subunit AaeB	SO:0001217, UniRef:UniRef50_P46481
contig_1	cds	3430175	3431107	-	LNHIMF_03409	aaeA	p-hydroxybenzoic acid efflux pump subunit AaeA	SO:0001217, UniRef:UniRef50_A0A378GDD9
contig_1	cds	3431115	3431318	-	LNHIMF_03410	aaeX	Protein AaeX	SO:0001217, UniRef:UniRef50_A1AGD5
contig_1	cds	3431500	3432429	+	LNHIMF_03411	aaeR	HTH-type transcriptional activator AaeR	SO:0001217, UniRef:UniRef50_P67662
contig_1	cds	3432551	3433996	-	LNHIMF_03412		Metalloprotease TldD-like protein	SO:0001217, UniRef:UniRef50_Q89AE1
contig_1	cds	3434141	3437941	-	LNHIMF_03413	yhdP	Uncharacterized protein YhdP	SO:0001217, UniRef:UniRef50_P46474
contig_1	cds	3438052	3439521	-	LNHIMF_03414		Ribonuclease G	SO:0001217, UniRef:UniRef50_G4QFG2
contig_1	cds	3439511	3440104	-	LNHIMF_03415		dTTP/UTP pyrophosphatase	SO:0001217, UniRef:UniRef50_P25536
contig_1	cds	3440113	3440604	-	LNHIMF_03416	mreD	Rod shape-determining protein MreD	SO:0001217, UniRef:UniRef50_A0A0H3HX26
contig_1	cds	3440604	3441656	-	LNHIMF_03417	mreC	Cell shape-determining protein MreC	SO:0001217, UniRef:UniRef50_A0A4V2X7I5
contig_1	cds	3441721	3442764	-	LNHIMF_03418	mreB	rod shape-determining protein MreB	BlastRules:WP_000466737, BlastRules:WP_000913396, BlastRules:WP_003094393, BlastRules:WP_003229650, SO:0001217, UniRef:UniRef50_P0A9X4
contig_1	cds	3443072	3445012	-	LNHIMF_03419	csrD	RNase E specificity factor CsrD	SO:0001217, UniRef:UniRef50_P13518
contig_1	cds	3445216	3446190	+	LNHIMF_03420		Alcohol dehydrogenase	SO:0001217, UniRef:UniRef50_A0AA91IQT5
contig_1	cds	3446303	3447307	+	LNHIMF_03421	msrP	Protein-methionine-sulfoxide reductase catalytic subunit MsrP	SO:0001217, UniRef:UniRef50_P76342
contig_1	cds	3447308	3447907	+	LNHIMF_03422	msrQ	protein-methionine-sulfoxide reductase heme-binding subunit MsrQ	BlastRules:WP_001241496, SO:0001217, UniRef:UniRef50_Q8ZAX0
contig_1	cds	3448300	3448770	+	LNHIMF_03423		Biotin carboxyl carrier protein of acetyl-CoA carboxylase	SO:0001217, UniRef:UniRef50_A0A660MKE9
contig_1	cds	3448781	3450130	+	LNHIMF_03424		Biotin carboxylase	SO:0001217, UniRef:UniRef50_P24182
contig_1	cds	3450239	3450481	+	LNHIMF_03425	yhdT	Uncharacterized membrane protein YhdT	SO:0001217, UniRef:UniRef50_P45566
contig_1	cds	3450471	3451922	+	LNHIMF_03426		Sodium/pantothenate symporter	SO:0001217, UniRef:UniRef50_P16256
contig_1	cds	3451934	3452815	+	LNHIMF_03427		Ribosomal protein L11 methyltransferase	SO:0001217, UniRef:UniRef50_P0A8T1
contig_1	cds	3453477	3454442	+	LNHIMF_03428		tRNA-dihydrouridine synthase B	SO:0001217, UniRef:UniRef50_A0A2D8RB11
contig_1	cds	3454468	3454764	+	LNHIMF_03429		DNA-binding protein Fis	SO:0001217, UniRef:UniRef50_P57902
contig_1	cds	3454850	3455734	+	LNHIMF_03430	yhdJ	DNA adenine methyltransferase YhdJ	SO:0001217, UniRef:UniRef50_P28638
contig_1	cds	3455817	3455981	+	LNHIMF_03431		DUF2556 domain-containing protein	SO:0001217, UniRef:UniRef50_B7LRN8
contig_1	cds	3456132	3458231	+	LNHIMF_03432	ydiV	Anti-FlhC(2)FlhD(4) factor YdiV	SO:0001217, UniRef:UniRef50_A0A0T9XQE0
contig_1	cds	3458234	3458896	-	LNHIMF_03433		putative acrEF/envCD operon repressor	SO:0001217, UniRef:UniRef50_P0ACT2
contig_1	cds	3459309	3460466	+	LNHIMF_03434	acrA	Multidrug efflux pump subunit AcrA	SO:0001217, UniRef:UniRef50_P0AE06
contig_1	cds	3460478	3463591	+	LNHIMF_03435	acrB	Multidrug efflux pump subunit AcrB	SO:0001217, UniRef:UniRef50_P31224
contig_1	cds	3463829	3464050	+	LNHIMF_03436		Lipoprotein	SO:0001217, UniRef:UniRef50_A0A0H3GZ72
contig_1	rRNA	3464666	3464781	-	LNHIMF_03437	rrf	5S ribosomal RNA	GO:0003735, GO:0005840, KEGG:K01985, RFAM:RF00001, SO:0000652
contig_1	tRNA	3464821	3464896	-	LNHIMF_03438	trnT	tRNA-Thr(ggt)	SO:0000270
contig_1	rRNA	3464911	3465026	-	LNHIMF_03439	rrf	5S ribosomal RNA	GO:0003735, GO:0005840, KEGG:K01985, RFAM:RF00001, SO:0000652
contig_1	rRNA	3465121	3468025	-	LNHIMF_03440	rrl	23S ribosomal RNA	GO:0003735, GO:0005840, KEGG:K01980, RFAM:RF02541, SO:0001001
contig_1	ncRNA	3468033	3468141	-	LNHIMF_03441	StyR-44	Salmonella enterica Typhi npcRNA 44	RFAM:RF01830, SO:0000655
contig_1	tRNA	3468219	3468294	-	LNHIMF_03442	trnE	tRNA-Glu(ttc)	SO:0000259
contig_1	rRNA	3468380	3469921	-	LNHIMF_03443	rrs	16S ribosomal RNA	GO:0003735, GO:0005840, KEGG:K01977, RFAM:RF00177, SO:0001000
contig_1	cds	3470396	3470950	+	LNHIMF_03444		Transferase	SO:0001217, UniRef:UniRef50_A0AAX2K897
contig_1	cds	3470926	3471183	-	LNHIMF_03445		DUF1488 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A8E1RUV6
contig_1	cds	3471180	3472001	-	LNHIMF_03446		Shikimate dehydrogenase (NADP(+))	SO:0001217, UniRef:UniRef50_A0A0X9VZD4
contig_1	cds	3472003	3472575	-	LNHIMF_03447		Threonylcarbamoyl-AMP synthase	SO:0001217, UniRef:UniRef50_P45748
contig_1	cds	3472580	3473122	-	LNHIMF_03448	yrdD	Uncharacterized protein YrdD	SO:0001217, UniRef:UniRef50_P45771
contig_1	cds	3473149	3473622	-	LNHIMF_03449		Protein Smg	SO:0001217, UniRef:UniRef50_P0A828
contig_1	cds	3473594	3474718	-	LNHIMF_03450	dprA	DprA winged helix domain-containing protein	SO:0001217, UniRef:UniRef50_A0A6N2WU06
contig_1	cds	3474850	3475359	+	LNHIMF_03451		Peptide deformylase	SO:0001217, UniRef:UniRef50_P57948
contig_1	cds	3475375	3476322	+	LNHIMF_03452		Methionyl-tRNA formyltransferase	SO:0001217, UniRef:UniRef50_P23882
contig_1	cds	3476374	3477663	+	LNHIMF_03453		Ribosomal RNA small subunit methyltransferase B	SO:0001217, UniRef:UniRef50_P36929
contig_1	cds	3477685	3479061	+	LNHIMF_03454	trkA	Trk system potassium uptake protein TrkA	SO:0001217, UniRef:UniRef50_Q8EKR1
contig_1	cds	3479203	3479616	+	LNHIMF_03455		Large-conductance mechanosensitive channel	SO:0001217, UniRef:UniRef50_P0A742
contig_1	cds	3479552	3479821	-	LNHIMF_03456	arfA	Alternative ribosome-rescue factor ArfA	SO:0001217, UniRef:UniRef50_B7LRQ8
contig_1	cds	3479879	3480304	-	LNHIMF_03457	zntR	HTH-type transcriptional regulator ZntR	SO:0001217, UniRef:UniRef50_P0ACS5
contig_1	cds	3480315	3480683	-	LNHIMF_03458		DnaJ-like ue subfamily C member 28 conserved domain-containing protein	SO:0001217, UniRef:UniRef50_A0A3D0EHT8
contig_1	cds	3480791	3481174	-	LNHIMF_03459		Large ribosomal subunit protein bL17	SO:0001217, UniRef:UniRef50_P44355
contig_1	cds	3481215	3482204	-	LNHIMF_03460		DNA-directed RNA polymerase subunit alpha	SO:0001217, UniRef:UniRef50_Q9KP08
contig_1	cds	3482230	3482850	-	LNHIMF_03461		Small ribosomal subunit protein uS4	SO:0001217, UniRef:UniRef50_B8KWI6
contig_1	cds	3482920	3483300	+	LNHIMF_03462		hypothetical protein	
contig_1	cds	3483290	3483646	-	LNHIMF_03463		Small ribosomal subunit protein uS13	SO:0001217, UniRef:UniRef50_Q8DML1
contig_1	ncRNA-region	3483614	3483725	-			Alpha operon ribosome binding site	RFAM:RF00140, SO:0000139
contig_1	cds	3483793	3483909	-	LNHIMF_03464		Large ribosomal subunit protein bL36	SO:0001217, UniRef:UniRef50_P20278
contig_1	cds	3483941	3485272	-	LNHIMF_03465	secY	Protein translocase subunit SecY	SO:0001217, UniRef:UniRef50_P57571
contig_1	cds	3485280	3485714	-	LNHIMF_03466		Large ribosomal subunit protein uL15	SO:0001217, UniRef:UniRef50_Q9KP03
contig_1	cds	3485718	3485897	-	LNHIMF_03467		Large ribosomal subunit protein uL30	SO:0001217, UniRef:UniRef50_F7WZN2
contig_1	cds	3485901	3486404	-	LNHIMF_03468		Small ribosomal subunit protein uS5	SO:0001217, UniRef:UniRef50_Q9HWF2
contig_1	cds	3486419	3486772	-	LNHIMF_03469		Large ribosomal subunit protein uL18	SO:0001217, UniRef:UniRef50_P44356
contig_1	cds	3486782	3487315	-	LNHIMF_03470		50S ribosomal protein L6	SO:0001217, UniRef:UniRef50_A0A378AKB6
contig_1	cds	3487328	3487720	-	LNHIMF_03471		Small ribosomal subunit protein uS8	SO:0001217, UniRef:UniRef50_A0A376KJZ0
contig_1	cds	3487754	3488059	-	LNHIMF_03472		Small ribosomal subunit protein uS14	SO:0001217, UniRef:UniRef50_B4SKX6
contig_1	cds	3488074	3488613	-	LNHIMF_03473		Large ribosomal subunit protein uL5	SO:0001217, UniRef:UniRef50_A0A9E1ZZ63
contig_1	cds	3488628	3488942	-	LNHIMF_03474		Large ribosomal subunit protein uL24	SO:0001217, UniRef:UniRef50_P60624
contig_1	cds	3488953	3489324	-	LNHIMF_03475		Large ribosomal subunit protein uL14	SO:0001217, UniRef:UniRef50_Q5SHP8
contig_1	cds	3489488	3489742	-	LNHIMF_03476		Small ribosomal subunit protein uS17	SO:0001217, UniRef:UniRef50_Q83ER7
contig_1	cds	3489742	3489933	-	LNHIMF_03477		Large ribosomal subunit protein uL29	SO:0001217, UniRef:UniRef50_Q8D204
contig_1	cds	3489933	3490343	-	LNHIMF_03478		Large ribosomal subunit protein uL16	SO:0001217, UniRef:UniRef50_Q83ER9
contig_1	cds	3490356	3491057	-	LNHIMF_03479		Small ribosomal subunit protein uS3	SO:0001217, UniRef:UniRef50_Q97EI4
contig_1	cds	3491075	3491407	-	LNHIMF_03480		Large ribosomal subunit protein uL22	SO:0001217, UniRef:UniRef50_P44360
contig_1	cds	3491422	3491700	-	LNHIMF_03481		Small ribosomal subunit protein uS19	SO:0001217, UniRef:UniRef50_A0A061NAJ4
contig_1	cds	3491717	3492538	-	LNHIMF_03482		Large ribosomal subunit protein uL2	SO:0001217, UniRef:UniRef50_Q9PLX4
contig_1	cds	3492555	3492857	-	LNHIMF_03483		Large ribosomal subunit protein uL23	SO:0001217, UniRef:UniRef50_A0KF23
contig_1	cds	3492854	3493459	-	LNHIMF_03484		Large ribosomal subunit protein uL4	SO:0001217, UniRef:UniRef50_P44345
contig_1	cds	3493470	3494099	-	LNHIMF_03485		Large ribosomal subunit protein uL3	SO:0001217, UniRef:UniRef50_P60438
contig_1	cds	3494132	3494443	-	LNHIMF_03486		Small ribosomal subunit protein uS10	SO:0001217, UniRef:UniRef50_Q2LQA2
contig_1	cds	3494823	3495290	+	LNHIMF_03487	hopD	leader peptidase HopD	BlastRules:WP_000495848, SO:0001217, UniRef:UniRef50_O68932
contig_1	cds	3495287	3495763	-	LNHIMF_03488		Bacterioferritin	SO:0001217, UniRef:UniRef50_Q493L0
contig_1	cds	3495836	3496030	-	LNHIMF_03489		Bacterioferritin-associated ferredoxin	SO:0001217, UniRef:UniRef50_O68934
contig_1	cds	3496215	3497399	-	LNHIMF_03490		Elongation factor Tu 1	SO:0001217, UniRef:UniRef50_P0CE47
contig_1	cds	3497471	3499585	-	LNHIMF_03491		Elongation factor G	SO:0001217, UniRef:UniRef50_Q1LSY5
contig_1	cds	3499682	3500152	-	LNHIMF_03492		Small ribosomal subunit protein uS7	SO:0001217, UniRef:UniRef50_P02359
contig_1	cds	3500248	3500622	-	LNHIMF_03493		Small ribosomal subunit protein uS12	SO:0001217, UniRef:UniRef50_P35643
contig_1	cds	3500748	3501035	-	LNHIMF_03494	tusB	Protein TusB	SO:0001217, UniRef:UniRef50_D4BHX5
contig_1	cds	3501043	3501399	-	LNHIMF_03495	tusC	Protein TusC	SO:0001217, UniRef:UniRef50_Q8X884
contig_1	cds	3501399	3501785	-	LNHIMF_03496	tusD	Sulfurtransferase TusD	SO:0001217, UniRef:UniRef50_P45532
contig_1	cds	3501785	3502507	-	LNHIMF_03497	yheO	Uncharacterized protein YheO	SO:0001217, UniRef:UniRef50_P64624
contig_1	cds	3502783	3503601	-	LNHIMF_03498		Peptidyl-prolyl cis-trans isomerase	SO:0001217, UniRef:UniRef50_A0A1S1HN77
contig_1	cds	3503821	3504039	+	LNHIMF_03499	slyX	Protein SlyX	SO:0001217, UniRef:UniRef50_A7ME27
contig_1	cds	3504229	3504819	-	LNHIMF_03500	slyD	FKBP-type peptidyl-prolyl cis-trans isomerase SlyD	SO:0001217, UniRef:UniRef50_P0A9K9
contig_1	cds	3504914	3505114	-	LNHIMF_03501		Putative cytoplasmic protein	SO:0001217, UniRef:UniRef50_J7U711
contig_1	cds	3505124	3506929	-	LNHIMF_03502	kefB	Glutathione-regulated potassium-efflux system protein KefB	SO:0001217, UniRef:UniRef50_P45522
contig_1	cds	3506929	3507480	-	LNHIMF_03503	kefG	Glutathione-regulated potassium-efflux system ancillary protein KefG	SO:0001217, UniRef:UniRef50_Q8ZJC5
contig_1	cds	3507746	3509653	+	LNHIMF_03504		ABC transporter ATP-binding protein	SO:0001217, UniRef:UniRef50_A0A659RXZ1
contig_1	cds	3509669	3509890	+	LNHIMF_03505	tdfR	HTH-type transcriptional regulator tdfR	SO:0001217, UniRef:UniRef50_A0A485AC42
contig_1	cds	3509892	3510203	-	LNHIMF_03506		Monooxygenase	SO:0001217, UniRef:UniRef50_A0A0J2I9E1
contig_1	cds	3510446	3511468	+	LNHIMF_03507		AB hydrolase-1 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A6S6S0M3
contig_1	cds	3511465	3511683	+	LNHIMF_03508		UPF0270 protein VC_2612	SO:0001217, UniRef:UniRef50_Q9KNW8
contig_1	cds	3511735	3512604	+	LNHIMF_03509		Phosphoribulokinase, plasmid	SO:0001217, UniRef:UniRef50_P19924
contig_1	cds	3512700	3513104	-	LNHIMF_03510	osmC	OsmC family protein	SO:0001217, UniRef:UniRef50_Q1ZLV7
contig_1	cds	3513412	3514044	+	LNHIMF_03511		Catabolite activator protein	SO:0001217, UniRef:UniRef50_A0A109Q9M8
contig_1	cds	3514093	3516180	+	LNHIMF_03512		YccS/YhfK family integral membrane protein	SO:0001217, UniRef:UniRef50_A0A919HXQ4
contig_1	cds	3516223	3517440	-	LNHIMF_03513		Succinylornithine transaminase	SO:0001217, UniRef:UniRef50_Q8D0D7
contig_1	cds	3517526	3518089	-	LNHIMF_03514		Para-aminobenzoate synthase glutamine amidotransferase component II	SO:0001217, UniRef:UniRef50_C9Y253
contig_1	cds	3518121	3518723	-	LNHIMF_03515		putative protein adenylyltransferase Fic	SO:0001217, UniRef:UniRef50_P20605
contig_1	cds	3518713	3518985	-	LNHIMF_03516		Antitoxin	SO:0001217, UniRef:UniRef50_A9MMF4
contig_1	cds	3518994	3519566	-	LNHIMF_03517		Peptidyl-prolyl cis-trans isomerase A	SO:0001217, UniRef:UniRef50_P0AFL3
contig_1	cds	3519843	3521024	+	LNHIMF_03518	tsgA	Protein TsgA	SO:0001217, UniRef:UniRef50_P60778
contig_1	cds	3521344	3523887	+	LNHIMF_03519	nirB	NADPH-nitrite reductase large subunit	BlastRules:WP_000049208, BlastRules:WP_000746903, EC:1.7.1.4, SO:0001217, UniRef:UniRef50_A0A643FH19
contig_1	cds	3523884	3524210	+	LNHIMF_03520		Nitrite reductase [NAD(P)H] small subunit	SO:0001217, UniRef:UniRef50_A0A085G554
contig_1	cds	3524392	3525201	+	LNHIMF_03521	nirC	Nitrite transporter NirC	SO:0001217, UniRef:UniRef50_A0A7H0FDE5
contig_1	cds	3525213	3526586	+	LNHIMF_03522		Siroheme synthase	SO:0001217, UniRef:UniRef50_A0A0J8VHV6
contig_1	cds	3526923	3532745	+	LNHIMF_03523	bigA	Autotransporter adhesin BigA	SO:0001217, UniRef:UniRef50_A0A6C7CZP7
contig_1	ncRNA	3532762	3532891	-	LNHIMF_03524	STnc340	Enterobacterial sRNA STnc340	RFAM:RF02065, SO:0000655
contig_1	cds	3532939	3533109	+	LNHIMF_03525		Outer membrane lipoprotein	SO:0001217, UniRef:UniRef50_D4BBC5
contig_1	cds	3533254	3534258	-	LNHIMF_03526		Tryptophan--tRNA ligase	SO:0001217, UniRef:UniRef50_P00954
contig_1	cds	3534251	3535009	-	LNHIMF_03527		Phosphoglycolate phosphatase	SO:0001217, UniRef:UniRef50_P32662
contig_1	cds	3535002	3535679	-	LNHIMF_03528		Ribulose-phosphate 3-epimerase	SO:0001217, UniRef:UniRef50_P57603
contig_1	cds	3535697	3536533	-	LNHIMF_03529		DNA adenine methylase	SO:0001217, UniRef:UniRef50_P45454
contig_1	cds	3536713	3537990	-	LNHIMF_03530	damX	Cell division protein DamX	SO:0001217, UniRef:UniRef50_A0A232GV99
contig_1	cds	3538088	3539176	-	LNHIMF_03531		3-dehydroquinate synthase	SO:0001217, UniRef:UniRef50_P07639
contig_1	cds	3539233	3539754	-	LNHIMF_03532		Shikimate kinase	SO:0001217, UniRef:UniRef50_Q65R34
contig_1	cds	3540208	3541422	-	LNHIMF_03533	hofQ	DNA uptake porin HofQ	SO:0001217, UniRef:UniRef50_A0A7L7IMV1
